"","mydata[, 2]"
"2016-08-12",-0.4062628915864
"2016-08-16",0.3204024846157
"2016-08-17",-0.0392217305089999
"2016-08-18",-0.3973868342189
"2016-08-19",0.4366374570865
"2016-08-22",0.1112954937883
"2016-08-23",-0.3721773296044
"2016-08-24",0.6508557638686
"2016-08-25",0.6188445332562
"2016-08-26",0.1470483897245
"2016-08-29",-0.2530361124572
"2016-08-30",-0.558785300999
"2016-08-31",0.4326751774223
"2016-09-01",-0.2264718759259
"2016-09-02",-0.444926045943
"2016-09-06",-0.0849905464557
"2016-09-07",0.1166138043889
"2016-09-08",0.1214796265728
"2016-09-09",0.405309992628
"2016-09-12",-0.7730045885719
"2016-09-13",-0.0466000550326
"2016-09-20",0.1649292534272
"2016-09-21",-0.1535358045664
"2016-09-23",-0.0432215028712
"2016-09-26",0.0377395566391
"2016-09-29",0.0516791320451001
"2016-09-30",-0.3943237538479
"2016-10-04",0.0809644309571
"2016-10-05",0.045678757339
"2016-10-06",-0.1808605194836
"2016-10-07",-0.0727097360562
"2016-10-11",0.3623914168386
"2016-10-12",-0.40935853243
"2016-10-13",0.0841745791106
"2016-10-14",0.4404087128044
"2016-10-17",0.3118484806251
"2016-10-18",-0.5237228823489
"2016-10-19",-0.1548329238532
"2016-10-20",0.1092033409643
"2016-10-24",-0.7423438475053
"2016-10-25",-0.3499080464993
"2016-10-26",0.7142584561824
"2016-10-27",0.1376856287052
"2016-10-28",-0.5758991971837
"2016-10-31",-0.3000447762112
"2016-11-01",-0.1712567591633
"2016-11-02",0.1650956005962
"2016-11-04",-0.0583361446621999
"2016-11-07",-0.1930836617942
"2016-11-08",0.9101313647458
"2016-11-09",-0.5533470577087
"2016-11-10",2.4621775276234
"2016-11-11",-0.7116056928494
"2016-11-14",-0.00774502191969997
"2016-11-15",-0.472643375942
"2016-11-16",0.1626685815947
"2016-11-17",1.0632477664686
"2016-11-18",-0.2765199729505
"2016-11-21",0.0618372645302
"2016-11-22",-0.0439418528494001
"2016-11-25",-0.0490383856288999
"2016-11-28",0.00782525143860002
"2016-11-29",-0.3538084817345
"2016-11-30",-0.6063513139754
"2016-12-01",1.1799258016209
"2016-12-02",-0.2555103338569
"2016-12-05",0.0260434699146
"2016-12-06",0.6284589538031
"2016-12-07",-0.1883913919119
"2016-12-08",0.0348192761195997
"2016-12-09",0.0952224557602
"2016-12-12",-0.3122587256955
"2016-12-13",0.1546177985358
"2016-12-14",0.4524727325447
"2016-12-15",-0.9853044301935
"2016-12-16",-0.282406659106
"2016-12-19",-0.2476721712312
"2016-12-20",0.2412584220685
"2016-12-21",-0.4056074188833
"2016-12-22",-0.0884668505606
"2016-12-28",-0.00491452768100004
"2016-12-29",-0.60016970269
"2017-01-04",0.4178620075785
"2017-01-05",0.5735522434675
"2017-01-06",0.2636905402318
"2017-01-10",0.2505370179323
"2017-01-11",0.9965023094903
"2017-01-12",-0.3722383563042
"2017-01-13",-0.0446875924404
"2017-01-17",-0.0224242812754
"2017-01-18",0.4384662967526
"2017-01-19",0.3171859592601
"2017-01-20",-0.4430696200468
"2017-01-23",0.9636759205564
"2017-01-24",1.6567065016823
"2017-02-02",-0.0289881371451999
"2017-02-03",-0.6704517982915
"2017-02-06",0.2199601128799
"2017-02-07",-0.2781769986435
"2017-02-08",0.2179689437647
"2017-02-09",-0.3930194236979
"2017-02-10",0.0112406384549999
"2017-02-13",-0.3114446977198
"2017-02-14",-0.1126718639579
"2017-02-15",-0.0190824602303999
"2017-02-16",-0.1994288836721
"2017-02-17",-0.8303542712255
"2017-02-21",-0.4195631519738
"2017-02-22",0.2565832138141
"2017-02-23",-0.261590027726
"2017-02-24",-0.7931548288299
"2017-03-02",-0.020070067709
"2017-03-03",-0.3003146562957
"2017-03-06",0.2736046167162
"2017-03-07",-0.3626513230708
"2017-03-08",-0.6761596169875
"2017-03-09",-0.3378495042802
"2017-03-10",0.1860961181027
"2017-03-13",0.0716427104301
"2017-03-14",-0.1055150580164
"2017-03-15",-0.2505756668609
"2017-03-16",0.5192137282334
"2017-03-17",-0.4876636072745
"2017-03-21",0.1161425323936
"2017-03-22",0.0423565038057
"2017-03-23",0.6458608268872
"2017-03-24",-0.4550110837958
"2017-03-27",-1.0825348082893
"2017-03-28",0.5778002274419
"2017-03-29",0.072515648596
"2017-03-30",0.1820172113927
"2017-03-31",-0.0483590996067
"2017-04-05",0.9191158884079
"2017-04-06",-0.4250473359024
"2017-04-07",0.0633478722602
"2017-04-10",-0.4515998610744
"2017-04-11",0.0038232263759
"2017-04-12",-0.3865575113779
"2017-04-13",0.1151498570083
"2017-04-18",1.0537160064711
"2017-04-19",0.933473426283
"2017-04-20",-0.14458003953
"2017-04-21",-0.3889138833904
"2017-04-24",-0.5254533630443
"2017-04-25",0.0829299198970001
"2017-04-26",-0.1447484311171
"2017-04-27",0.0106462617878
"2017-04-28",-0.2308289906378
"2017-05-02",-0.4192397369441
"2017-05-08",0.1566456103308
