X,data1,data2,rt_J,rt_N,correlation,zscoreJ,zscoreN,gc1,gc2
5/31/2012,78.31,8542.73,-0.003830928,-0.011996165,0.187451695,1.229961197,1.111931978,0.239136042,0.250940265
6/1/2012,78.01,8440.25,0.004358416,-0.017134564,0.190575718,-0.781379367,0.220310171,0.2593205,0.304806294
6/4/2012,78.35,8295.63,0.005105297,0.010411506,0.194281072,-1.19838179,-0.584963861,0.320849488,0.279039847
6/5/2012,78.75,8382,0.005587302,0.018078024,0.197898545,-1.087029422,-1.085466079,0.330002788,0.27855866
6/6/2012,79.19,8533.53,0.005556257,0.012443854,0.199138153,1.157701016,0.359955731,0.284389908,0.280431334
6/7/2012,79.63,8639.72,-0.001883712,-0.020887251,0.201905889,1.288294619,0.831542442,0.29638582,0.295725192
6/8/2012,79.48,8459.26,-0.000503271,0.019580909,0.200928659,0.393539491,0.646680774,0.307525287,0.341704992
6/11/2012,79.44,8624.9,0.001132931,-0.010223887,0.200858967,-0.327938987,0.52024199,0.257790027,0.347955587
6/12/2012,79.53,8536.72,-0.000502955,0.005988248,0.210535126,-0.815205697,-0.10305549,0.264053403,0.340025188
6/13/2012,79.49,8587.84,-0.001761228,-0.002206608,0.208536505,0.358719427,0.205635385,0.255619791,0.394491318
6/14/2012,79.35,8568.89,-0.007813485,5.02E-05,0.213096048,-0.768450468,-0.392435583,0.22378105,0.400711271
6/15/2012,78.73,8569.32,0.004826623,0.017702688,0.206443635,-0.774136747,-0.863567087,0.213226692,0.541443679
6/18/2012,79.11,8721.02,-0.0020225,-0.007470456,0.212814632,1.334675543,0.215076799,0.266492121,0.551744876
6/19/2012,78.95,8655.87,0.007473084,0.011141572,0.216380949,-0.835454207,0.143805598,0.269066477,0.609768085
6/20/2012,79.54,8752.31,0.009303495,0.008198978,0.213921242,0.09209516,-1.210125912,0.262467266,0.598561642
6/21/2012,80.28,8824.07,0.00186846,-0.002914755,0.215531592,1.039481195,0.806281857,0.255512676,0.60009056
6/22/2012,80.43,8798.35,-0.00944921,-0.007243404,0.216418841,0.595131821,-0.690624536,0.262892361,0.574141701
6/25/2012,79.67,8734.62,-0.001882766,-0.008086213,0.21762609,1.042041132,1.630749834,0.260636013,0.558038027
6/26/2012,79.52,8663.99,0.002515091,0.007675447,0.212824889,0.045572043,0.825240702,0.265543087,0.54848927
6/27/2012,79.72,8730.49,-0.003386854,0.016450394,0.216201687,-1.304366781,0.394040065,0.265983698,0.527759947
6/28/2012,79.45,8874.11,0.004279421,0.014950232,0.215760574,0.857909536,-0.838919847,0.243073259,0.576379919
6/29/2012,79.79,9006.78,-0.003383883,-0.000366391,0.215348431,0.293436755,0.866275411,0.273273423,0.559885782
7/2/2012,79.52,9003.48,0.003395372,0.007009512,0.215064565,0.826984819,-0.334625719,0.30167076,0.604537829
7/3/2012,79.79,9066.59,0.001127961,0.004144888,0.211835194,-1.226334924,0.568064865,0.287023905,0.591668894
7/4/2012,79.88,9104.17,0.000500751,-0.002676795,0.210885032,1.766224565,-1.121102025,0.286365993,0.635736363
7/5/2012,79.92,9079.8,-0.003253253,-0.006503447,0.211428636,1.415227203,-0.588864041,0.290586006,0.598491758
7/6/2012,79.66,9020.75,-0.001255335,-0.013731674,0.212598838,-0.526089995,0.634566208,0.310180782,0.578471763
7/9/2012,79.56,8896.88,-0.001633987,-0.004400419,0.211870272,1.249076025,-1.096836048,0.297755234,0.592645337
7/10/2012,79.43,8857.73,0.004154602,-0.000759788,0.216606906,0.316340606,0.343646059,0.334525098,0.610691168
7/11/2012,79.76,8851,-0.005641926,-0.014799458,0.217297831,0.073513213,1.474150706,0.312853868,0.668704278
7/12/2012,79.31,8720.01,-0.001386963,0.00047133,0.221341646,-0.314446495,-0.00530342,0.310283641,0.628354828
7/13/2012,79.2,8724.12,-0.001767677,0.003539612,0.220634969,-0.023366478,0.407388639,0.27811374,0.611478862
7/17/2012,79.06,8755,-0.003288642,-0.00322787,0.224128279,0.195938482,-1.179214441,0.30519108,0.620277992
7/18/2012,78.8,8726.74,-0.002664975,0.00788496,0.225169382,-0.788425402,-0.696893014,0.306534987,0.645095126
7/19/2012,78.59,8795.55,-0.001399669,-0.014289044,0.224358763,0.661417039,-0.308222255,0.332917273,0.649703297
7/20/2012,78.48,8669.87,-0.001146789,-0.018633497,0.225052629,0.001844834,-0.013721201,0.324879104,0.699986721
7/23/2012,78.39,8508.32,-0.002551346,-0.002377673,0.224484777,0.038380485,-0.058382685,0.323575489,0.700387663
7/24/2012,78.19,8488.09,-0.000255787,-0.014395465,0.226505147,-1.167804558,-0.012405244,0.305834783,0.706972559
7/25/2012,78.17,8365.9,0.000639632,0.009227937,0.229105868,-0.799890678,-1.060950581,0.289867422,0.719295303
7/26/2012,78.22,8443.1,0.003068269,0.014632066,0.231063591,0.13542798,-0.234466363,0.256012367,0.689569398
7/27/2012,78.46,8566.64,-0.003568697,0.008031153,0.229187836,-0.074826745,-0.058160492,0.297149242,0.678898119
7/30/2012,78.18,8635.44,-0.00076746,0.006904107,0.219407943,-0.236533321,-0.689446757,0.306563158,0.685618187
7/31/2012,78.12,8695.06,0.003968254,-0.006119567,0.220097493,1.065949262,-0.071005207,0.284672323,0.706674525
8/1/2012,78.43,8641.85,-0.002422542,0.001311062,0.217971374,0.110550636,-0.0970241,0.283211776,0.713537224
8/2/2012,78.24,8653.18,0.002811861,-0.011333406,0.2131938,0.5172112,0.50710697,0.296468074,0.688924724
8/3/2012,78.46,8555.11,-0.002676523,0.020009094,0.215889211,0.417196503,-1.297697082,0.258779722,0.636094715
8/6/2012,78.25,8726.29,0.004472843,0.008826202,0.21918126,-0.867502147,0.089423971,0.247367792,0.680484465
