"","mtd.ret","ytd.ret","ann.ret.incep","ann.std.incep","downrisk.incep","drawdown.incep","sharpe.incep","sortino.incep","inforatio.incep","alpha.incep","beta.incep","corr.bhf.incep","corr.bidx.incep","omega.incep","wl.incep","skewness.incep","kurtosis.incep"
"MERINTF.KY.Equity",0.012296,0.0911871165419338,0.0147741090316076,0.093362613028306,0.0580725017523216,-0.162795027947888,0.104689754437831,0.1683087302368,-0.108256918097295,-0.000207395230460956,0.218444752961585,0.281735364146996,0.224330624621431,1.1823342436478,0.546875,0.314765463817272,1.58807625182709
"MIDASEQ.KY.Equity",NA,0.150688692991784,0.0232990938556406,0.0882709611265901,0.0361069902602692,-0.133505036300676,0.207305931895289,0.506801971688463,0.231403790773172,0.0022365085894953,-0.00126721727027745,0.102570966258815,-0.00138719682462607,1.31799795941503,0.523809523809524,2.8538023163671,14.825222311722
"MNJAPAR.KY.Equity",NA,0.24261376223796,0.0816524864748573,0.074577647974559,0.0561198107612842,-0.162929870700686,1.02782118445202,1.36587214808889,0.550186385652992,0.00562824554241762,0.141733286726051,0.180951217273555,0.185099874679916,2.75598703070818,0.709677419354839,0.551807857858939,3.2864684485991
"NAVABRT.KY.Equity",NA,0.0455960193979408,0.0695897583784251,0.00381621492292319,NA,0,16.9250840644347,NA,0.505477379170853,0.00561619241729923,0.000790986506361852,0.0306195198534241,0.0200281625571418,Inf,1,-1.22193803563062,1.01360320672836
"NAVASIA.KY.Equity",NA,0.332390235338047,0.0616434880782919,0.120736942433424,0.0918481699644913,-0.240935744379774,0.469147942101695,0.616707857110168,0.289098563000696,-0.000525516944126923,0.755902012299249,0.621320032862044,0.604964912027755,1.52750262363997,0.603174603174603,-0.59531832382061,0.389208676888611
"NAVYILD.KY.Equity",NA,0.13011951479439,0.0593710991380643,0.12399339298708,0.0850582415231384,-0.189486499053984,0.438499970266396,0.639221998532308,0.0779203824073938,-0.00200244809467592,0.919910360290997,0.695175553530112,0.716888847214824,1.47965710057313,0.571428571428571,-0.473279526452641,0.759149099603091
"NEWHBAS.KY.Equity",0.01516,0.241778748306895,0.0677660753116787,0.114781919005855,0.0930604525152208,-0.237297129272327,0.546828941834271,0.674465614718699,0.147296345460863,-0.000692847714173582,0.821418680632855,0.697609714697313,0.686137317643103,1.67303219317301,0.65625,-0.42105382804444,1.44010846941971
"NHINDIA.MP.Equity",NA,0.308290837583144,0.146209035504428,0.201548956347992,0.131268241445218,-0.301294864720149,0.700619036005418,1.07572885832678,0.583882821618506,0.00399949334141438,1.1223265168251,0.512215079990629,0.538075884950982,1.79619537681924,0.603174603174603,-0.130586966093518,-0.0159149142557617
"NORASXD.KY.Equity",NA,0.019836056450568,0.0510045018832688,0.135683155845328,0.0644421915437056,-0.17027590610331,0.339058312703986,0.71388791692579,0.131538463366642,0.00453362228386982,0.044517814563653,0.241151552416771,0.0317039050140641,1.39507661320804,0.492063492063492,0.645211356539264,0.413941286400539
"NTADUSA.KY.Equity",NA,0.246664550655873,0.106911206700282,0.134568532474148,0.115183666408023,-0.331938913848592,0.757318258782826,0.884771338492338,0.607039055591454,0.00231341902423985,0.856883277463551,0.686696263114967,0.615294466605441,1.84790063657601,0.650793650793651,-1.04588870771871,1.87759673638464
"NTASIAN.KY.Equity",NA,0.246885980646407,0.107557901495785,0.134732435968193,0.115182321093419,-0.331508457911677,0.761196817669034,0.890396204228296,0.614287289359106,0.00235329970335055,0.858227807851382,0.686673707653057,0.615510234455845,1.85373128679318,0.650793650793651,-1.03843752858089,1.86634237728859
"OCMFUND.KY.Equity",NA,0.334980055993004,0.195396467563739,0.15310202180645,0.114328224893068,-0.263345991129813,1.24359211796978,1.66534963471896,1.11272000993031,0.0102580704943938,0.717618971566303,0.588024950067517,0.455943980528829,2.64042186905989,0.758064516129032,-0.136358410428861,1.83680807183192
