"","AAASYWB.KY.Equity","ACAKITO.KY.Equity","AESOPHK.KY.Equity","AHPACOB.KY.Equity","AISMERC.KY.Equity","AJAOPAR.KY.Equity","AKABONA.KY.Equity","AKAMFDA.KY.Equity","ALASOPP.KY.Equity","ALCINDA.KY.Equity","ALLIVFD.AU.Equity","ALTACIF.MP.Equity","APEXGCE.US.Equity","APSASPH.KY.Equity","APSCHIA.KY.Equity","APSCHIN.KY.Equity","ARASALP.KY.Equity","ARCJVAB.KY.Equity","ARMACRO.KY.Equity","ARNASIA.KY.Equity","ASCREHA.KY.Equity","ASEASCF.KY.Equity","ATCHSTA.KY.Equity","ATHASIE.SP.Equity","ATLRIVR.KY.Equity","CAMAMAP.KY.Equity","CAMCCGA.KY.Equity","CAMGCSM.KY.Equity","CCASIAU.KY.Equity","CCIOIGF.KY.Equity","CDIFORD.VI.Equity","CEASOPP.AU.Equity","CHCIMPE.KY.Equity","CHEAGLE.KY.Equity","CHINABS.KY.Equity","CLARCOB.BH.Equity","CMCHCSF.KY.Equity","CMSPRGS.KY.Equity","CMTFGRC.KY.Equity","CNALPHA.KY.Equity","CSVCHNO.VI.Equity","DALAOFF.KY.Equity","DALGCHI.KY.Equity","DBDHAAB.KY.Equity","DORASPS.KY.Equity","DRAGALT.KY.Equity","EDAF001.KY.Equity","ENAMIND.KY.Equity","EPICJPF.KY.Equity","EUPIRAQ.KY.Equity","EVENSTR.KY.Equity","EWADVJM.KY.Equity","FMGMONA.BH.Equity","FORASMA.KY.Equity","FOUCHOP.KY.Equity","FRTNHDG.KY.Equity","GAAOPPO.KY.Equity","GAMCOFA.KY.Equity","GBAMBOO.KY.Equity","GHKNCVF.KY.Equity","GLDCHPL.KY.Equity","GLXCDVA.KY.Equity","GOLDCHI.KY.Equity","GREASHI.KY.Equity","GRECVPD.MV.Equity","GRNDRGN.KY.Equity","GRSPOPA.KY.Equity","HADOHV1.VI.Equity","HARMFDR.KY.Equity","HARUSFD.KY.Equity","HJELSFJ.KY.Equity","HKPTRLP.US.Equity","INDMAXG.MP.Equity","INDSMLI.MP.Equity","INFCOPP.KY.Equity","IONISRL.KY.Equity","IVMAOPP.KY.Equity","JAPCHLP.US.Equity","K2AARFA.AU.Equity","KAMWANG.KY.Equity","KARSTAR.US.Equity","KINGSMD.KY.Equity","KISCUSD.KY.Equity","KISGLMS.AU.Equity","KKSPCFA.KY.Equity","KMEFUSD.KY.Equity","KNIASPR.VI.Equity","KOMOFUN.KY.Equity","LBNCHPO.KY.Equity","LEGCHNA.KY.Equity","LHASTRF.KY.Equity","LIMJAPA.KY.Equity","LUASVAL.KY.Equity","LYNASIA.KY.Equity","MIDASEQ.KY.Equity","MNJAPAR.KY.Equity","MQASALA.AU.Equity","MQASLSF.KY.Equity","MWJDA2U.ID.Equity","MWJMA1U.ID.Equity","NAVASIA.KY.Equity","NAVYILD.KY.Equity","NEWHBAS.KY.Equity","NHINDIA.MP.Equity","NORASXD.KY.Equity","NTADUSA.KY.Equity","NTASIAN.KY.Equity","OCMFUND.KY.Equity","OCTAPAF.KY.Equity","OPTJAPT.AU.Equity","OPTPJAI.BH.Equity","OZASIAM.KY.Equity","PANGOLN.KY.Equity","PANNOTI.VI.Equity","PASINLD.KY.Equity","PASINLP.US.Equity","PELAALA.NA.Equity","PENASEF.AU.Equity","PENASEU.KY.Equity","PHALJAM.US.Equity","PPASIAS.KY.Equity","PPCHINA.KY.Equity","PRABRHY.KY.Equity","PRUENHN.KY.Equity","PSAARFL.KY.Equity","PXPVEEF.KY.Equity","QDSPJPA.KY.Equity","QIEFMLB.MP.Equity","QUACHFA.KY.Equity","QUPANEF.VI.Equity","REALRTA.ID.Equity","REGCADY.KY.Equity","RMBJOPP.US.Equity","ROCIMAS.KY.Equity","RVCCLSA.KY.Equity","RVCUSCA.KY.Equity","SECZENU.ID.Equity","SENTCAP.KY.Equity","SENTCRE.KY.Equity","SENVISR.US.Equity","SERICAB.KY.Equity","SMCCNMI.KY.Equity","SPALSAI.BH.Equity","SPASJFA.KY.Equity","SPCHOPA.KY.Equity","SPGRCHC.KY.Equity","SPHERAN.VI.Equity","SPHRILS.VI.Equity","SRGJPPH.KY.Equity","START22.KY.Equity","STEVJPY.GU.Equity","SVGRCMN.KY.Equity","TANTALF.KY.Equity","TELLGNT.KY.Equity","TICHVIA.KY.Equity","TK5YRGA.CH.Equity","TKFUNDS.CH.Equity","TKPROST.CH.Equity","TKYJULB.CH.Equity","TKYJULS.CH.Equity","TOCCATA.KY.Equity","TROPHY1.KY.Equity","TTJPFJP.KY.Equity","UGFMSTA.KY.Equity","UGHDSOA.KY.Equity","UMJKOTA.KY.Equity","VAPAHED.KY.Equity","VERAIUS.ID.Equity","VISFICH.KY.Equity","VITCHBA.KY.Equity","WFASREC.KY.Equity","WFASSCF.KY.Equity","WYCAASV.KY.Equity","YECYOSP.KY.Equity","ZEALCHI.KY.Equity","ZENUSOF.KY.Equity"
"130",-2.3555,0.4442,-0.7187,1.7164,13.8071,0.9761,-0.4532,-1.6952,0.9366,6.3915,5.5392,4.5481,2.9,-0.8088,2.3562,3.7574,1.5151,-1.0639,1.0476,1.394,-0.96,-0.6682,-6.684,3.6685,2.0991,0.1142,-0.5592,-2.3312,-0.289,2.6608,-2.1407,7.2582,-3.2847,0.6399,-0.6319,-0.2876,4.285,-0.1069,-0.6817,2.3757,0.0523,0.14,0.04,-3.213,-0.4144,3.6495,-1.4218,9.0228,-2.9453,-10.0926,0.0911,-3.7516,-6.1971,1.86,4.0676,-0.5125,-4.6545,-0.5794,1.7034,-4.0344,0.172,3.8233,-0.0455,3.503,0.0909,-0.3338,0.3674,1.43,-10.9031,-12.1966,-4.6895,0.4273,5.6818,6.8996,-4.2605,-0.868,0.2532,2.9199,4.1253,0.5778,4.1358,-3.26,-0.6938,-0.3337,0.7718,-2.4701,0.5915,-1.162,-1.8951,-2.0973,0.376,-0.0198,-0.0687,-0.4378,0.2398,-0.7255,0.1336,-0.36,0.6285,0.2544,-1.2298,0.1845,1.4956,4.4113,8.5271,1.6819,1.6899,0.119,-0.7381,-3.5131,1.5151,2.04,1.6025,2.9795,7.3501,9.18,-1.1122,1.0347,0.0551,0.0198,0.5798,-0.747,3.43,-2.4814,2.5237,1.0839,1.606,3.8685,6.2877,0.0653,2.2169,10.4713,-0.5409,0.463,0.1879,0.1705,-1.3445,0.8236,0.8236,-0.4099,0.3789,0.4477,-2.9068,-2.0365,1.7452,-4.9869,0.2066,0.2277,-2.1197,-2.3273,-7.2165,3.0019,1.79,-1.77,7.0064,1.1516,3.6166,7.0917,-0.3861,1.5183,3.8624,-4.1808,-1.1004,-6.6238,-7.4766,-2.0388,-1.0657,0.2709,-1.419,3.7311,4.269,4.211,4.6201,-2.2128,-0.4194,-1.1469
"131",2.4864,-0.2398,-0.4201,1.0505,-8.536,0.0494,3.3003,1.9435,2.7275,4.6541,-0.2275,1.3797,2.6,1.4023,4.6365,5.0653,2.7068,4.1857,-0.1337,2.3236,1.417,2.2894,3.5473,0.4127,-1.7734,-1.7584,0.4032,0.8132,2.0654,2.8366,2.7074,0.7717,-0.4676,2.8034,0.7154,-0.0544,0.1072,1.6802,2.7599,0.7439,2.9475,0.06,-0.75,1.943,-1.5692,-2.5502,3.3523,3.1777,0.3913,-27.3609,0.582,-3.1823,0.4803,2.15,4.482,0.6734,-0.1068,0.3261,5.2059,1.9842,-0.2354,-0.36,1.0348,-1.5636,2.4868,-0.0717,1.4072,2.45,-8.719,-9.8364,0.1969,2.5844,-1.0753,-1.3537,0.4198,3.7677,1.8098,2.8799,2.2242,1.2385,1.8282,0.5307,-0.0873,0.0956,0.5262,-3.7223,0.294,-0.1657,-0.1773,-2.1423,0.2997,-0.0149,0.9351,1.8978,0.0644,0.1419,-2.1787,-1.75,1.5058,-0.2373,3.4923,2.5783,0.2992,0.6981,1.862,0.3196,0.3224,0.7341,0.5601,6.3506,5.3292,0.58,2.3201,-1.1491,-1.35,-1.7,0.9219,0.7025,0.5997,-1.19,0.9882,1.4162,-4.45,-0.8801,1.3048,1.5597,3.8281,-0.5753,-1.4409,5.6043,0.8584,-2.1912,4.176,1.4747,0.5244,0.4556,2.9116,1.3294,1.3294,4.89,1.8407,4.847,1.6102,1.2605,3.501,0.8631,4.4183,4.3657,4.2345,2.6883,12.7554,0.3587,-4.91,2.56,-1.4055,0.3527,3.6973,7.6419,2.1982,1.5961,1.4516,-4.9687,0.2203,4.2825,5.1623,-1.3908,-0.2911,0.374,4.4949,0.1825,2.3602,1.6376,3.99,2.1464,1.9019,2.7363
"132",9.4634,3.4869,5.3491,0.4341,5.3224,3.5896,3.5589,0.6281,-1.7022,4.041,0.8498,-2.6395,-2.16,10.9925,18.5169,12.0111,1.7135,1.0965,2.3698,1.4527,0.2272,-2.1523,1.5691,0.7551,11.9471,1.8915,3.4924,7.7971,-1.938,2.6117,0.8716,3.7848,1.0138,2.0442,6.7877,-0.0565,4.2384,6.1993,5.927,4.4319,1.3057,0.44,1.61,0.8323,1.8667,2.373,0.2414,-1.5408,-0.7796,16.3633,1.301,-1.6467,-2.9735,1.79,6.1536,5.7251,-3.0544,2.8889,7.8035,5.5409,3.7972,-0.0324,3.4102,-0.8826,2.283,4.5711,-0.8188,0.69,10.1294,11.5116,0.0763,7.503,-4.8913,-0.9645,4.1388,1.1554,1.5089,1.39,2.6372,4.0606,-1.72,2.5978,2.2727,2.58,0.399,5.1691,0.1256,-2.6576,2.5401,13.8281,0.3056,0.1637,2.3963,-1.2853,1.361,-0.6611,-0.5985,-0.75,1.3236,0.501,-2.0246,-1.7355,-0.2585,-2.261,12.436,-1.6026,-1.5967,5.4583,2.0935,-0.7166,1.7665,2.75,-0.4346,1.2452,-5.07,-6.33,0.5075,0.4202,0.0793,0.1596,7.1757,2.9251,-1.3,1.381,1.288,-4.7512,1.3202,-2.0201,8.3596,1.9096,2.0375,2.7248,3.2426,1.8619,-0.1099,-0.1501,1.8822,0.3556,0.3556,3.3699,0.323,9.2329,1.7248,1.6749,10.9806,8.2325,3.0712,3.1,0.9955,-1.9487,-4.7926,5.6687,2.46,5.12,7.262,-0.4538,13.7469,14.8127,7.2806,2.0983,-2.5295,4.6134,0.1452,9.9707,11.7839,-0.3117,1.9562,3.3349,2.6887,-0.5984,-0.775,0.9301,0.5236,2.2731,4.854,3.1941
"133",12.9532,1.7797,17.6648,1.3758,-9.7573,12.1451,2.5578,1.9219,0.2895,-6.4515,1.515,-5.692,7.9201,16.9653,11.2034,19.3908,5.6011,3.2769,4.7731,4.8172,2.3134,0.9043,25.3258,0.2355,43.2729,0.8409,13.202,14.826,4.8074,10.516,14.3624,1.116,11.4148,17.8952,11.8256,-0.0572,15.8363,20.7631,33.2603,16.5809,22.0817,6.78,10.16,1.7439,1.875,22.196,7.4498,-4.1782,1.7714,-5.1765,3.7801,2.6366,10.4043,-0.29,14.7528,19.4648,25.8664,21.6991,26.8088,59.0299,18.1544,5.1259,17.9691,0.2737,12.0745,10.7024,0.2905,0.54,42.7927,42.9076,1.8776,17.3607,-2.8571,-3.7088,15.0943,1.6695,7.4323,1,7.5096,26.0756,-3.9526,25.9495,4.4444,4.0522,0.5462,3.2307,0,3.0316,18.7463,36.7194,0.325,0.3219,16.8238,0.3288,1.1341,1.0544,3.3229,2.94,1.2079,0.8935,0,4.1413,3.5513,-2.4928,9.2948,0.5857,0.5862,16.2503,3.9742,3.6087,2.8368,5.55,1.8846,17.4666,-3.38,-3.68,5.5005,3.8668,4.1747,0.0398,14.2166,8.3697,0.6,5.9384,3.6259,1.4948,-3.4628,-4.243,29.9353,7.0172,6.2938,40.6301,5.2745,21.177,0.4916,0.4489,1.4733,0.4883,0.4883,6.3301,2.9045,16.5408,2.1978,1.1474,10.1833,17.82,0.4142,0.4377,3.0979,3.7864,9.6456,3.5956,-5.89,9.76,12.7493,1.457,12.4477,16.28,10.9775,5.1057,1.2921,33.0533,1.117,10.0791,12.6949,3.5116,12.2279,13.7689,27.6402,-1.0644,0.1255,-1.2616,11.7056,7.4674,12.4174,7.3351
"134",6.3219,2.2999,6.2484,0.3732,0.3628,3.0049,2.2054,1.3216,-3.7367,0.0262,0.9811,2.1109,-4.02,10.7807,18.2339,16.7386,0.5466,4.4528,0.4626,0.4745,1.2163,1.7448,15.8888,-1.6014,16.2877,-1.0277,2.9314,8.7569,0.4034,4.9155,0.5789,2.7441,3.7422,1.3486,4.1639,-0.0495,2.8008,-2.1584,-0.782,5.099,-1.8948,2.16,2.35,1.2538,4.8612,4.7508,-1.0015,2.6226,0.7992,18.6789,-0.0062,3.1083,2.2627,1.46,10.7111,6.2562,-3.6546,-0.1365,-1.0102,-1.5841,0.7671,1.4376,1.3055,0.0517,-1.4698,-1.4583,1.4983,-0.45,7.9407,8.2777,2.4102,3.961,1.1765,2.2269,1.3952,1.2062,-1.5163,3,2.3812,8.6055,-13.7878,10.0195,0.6547,1.1191,0.6069,6.3984,0,-5.7737,-1.6444,7.0389,0.2834,0.4195,4.7148,0.1434,2.5478,0.0428,1.2318,1.09,2.0207,1.1526,0.6589,1.2281,-1.8213,-1.5152,0.582,-2.1008,-2.0982,2.5336,-0.1945,3.4056,5.4177,2.03,-1.8018,-3.2996,-2.2565,-2.4064,-0.5934,0.975,0.6001,2.5599,0.5424,0.4487,-3.67,3.0323,2.2595,-1.39,3.6235,2.8804,8.5467,0.4643,2.4047,16.1165,1.0908,4.3782,0.3212,0.2747,1.8396,0.9091,0.9091,4.1299,2.4699,21.759,1.1476,1.9645,14.6967,0.4132,2.0727,2.0719,5.6846,0.1399,5.708,3.4859,2.71,1.55,-0.9717,1.3303,14.3705,13.3339,8.8737,3.5063,-2.1983,NA,1.1681,-6.3794,-1.6114,3.5311,6.6854,2.1027,6.1692,1.0317,-0.5767,1.6062,11.3449,2.3637,5.8324,0.0132
"135",-10.517,2.6422,-6.082,-0.6788,-3.2355,-3.6657,3.1153,0.1538,-3.1004,0.888,-12.4955,-0.0833,-0.31,-9.5974,-17.2563,-12.0368,-2.9102,0.5577,-3.1953,-2.5102,-0.2849,-6.3772,-3.2195,-3.0197,-5.6072,-0.5485,-1.7832,-10.2004,-2.1838,-1.3248,-2.5778,-3.2519,-7.9345,-5.8794,-4.1244,-2.9329,-9.1654,-6.8025,-11.26,-8.4679,-2.8199,-1.05,-2.05,-0.1182,-1.6194,-5.1674,-0.9762,-0.5466,-0.3091,21.5964,0.1362,4.7213,-3.0109,-3.44,-7.424,-6.5263,-4.3258,-8.1736,-7.5545,-8.7402,-6.0685,-7.4495,2.4498,-1.9164,-4.1623,-3.8304,0.2852,0.15,NA,NA,2.7895,-5.6226,-1.1628,-1.348,-9.1159,-0.4833,-4.5804,0.2,-21.0374,-10.9752,-1.0036,0.6307,NA,NA,0.6364,-2.3348,1.7566,-5.5599,-3.3179,-6.9363,0.2759,-1.1403,-6.8228,-3.3987,1.3035,0.2949,-10.1938,-2.13,0.3845,0.4244,-2.3802,-2.022,-3.074,-1.5583,-4.7692,-3.4234,-3.4188,-7.0953,-0.6209,-2.6946,-3.3686,-0.94,-2.284,-2.9002,-1.8635,-2.0137,-2.7994,-9.1453,-2.5337,0.8003,-1.4434,-3.3413,1.06,-2.6548,-2.8959,6.3098,-9.1528,-0.4401,-6.3224,-0.7627,-3.0652,-11.7403,1.0961,-8.1424,-0.741,-0.7779,-0.53,-0.4427,-0.4427,-2.9899,-0.5921,-7.259,1.5095,0.5842,-8.0357,-3.5904,-1.7778,-1.7,-4.1252,-2.4708,-3.8833,2.0217,-1.05,-4.2,-3.6015,0.2261,-8.4734,3.2705,-4.0966,0.2028,-1.2099,-12.4211,0.2613,-1.3163,-5.4664,0.8084,-4.1856,-3.9311,-7.4769,0.9514,1.7823,2.9534,2.3471,-4.2573,-5.8322,-1.0464
"136",-12.6887,1.352,-7.2957,-0.0028,4.3537,-9.7455,2.8158,0.7094,-4.8491,5.6599,2.658,1.1987,-0.48,-6.06,-7.1675,-8.1231,-6.4127,0.7226,-3.5033,-5.5174,-0.3768,-2.8355,-9.3758,-4.412,-21.8041,3.184,-1.7219,-14.253,-5.7332,-13.6526,-11.5481,2.1478,-7.5219,-10.1277,-9.5963,-0.048,-9.4492,-12.0961,-24.3084,-12.388,-14.2252,-3.38,-5.24,-2.06,5.1213,-23.569,-4.6364,4.5735,0.1752,-10.9049,-1.0125,2.3851,-9.1486,-0.29,-12.2192,-13.2297,-15.5329,-18.3701,-17.6987,-19.5266,-10.65,-1.3202,-8.4493,-4.4743,-8.893,-9.5387,-0.5653,0.2723,-20.5018,-20.7,-1.6307,-10.379,4.7059,4.3812,-14.0045,1.6873,-9.52,0.6,-4.3799,-9.13,3.4815,-20.6186,-1.7886,-1.1952,0.6942,-10.1819,-0.6987,-0.5871,-11.8084,-22.954,0.2751,-0.353,-9.6706,-5.5314,-2.7461,-1.4277,-3.716,-3.44,0.5879,0.6073,-6.4919,-2.0047,-6.9116,1.7589,-7.16,-3.9398,-3.9339,-8.4381,-1.5506,-1.0154,0.1258,-3.02,-1.6178,-3.4939,12.21,13.7,-3.5522,-0.7993,-0.9276,1.9298,-6.1894,-6.6746,0.17,-3.5211,-1.3322,3.8043,5.7479,1.0302,-16.4021,-5.5763,-5.3301,-19.4625,-1.8071,-15.5794,0.2566,0.2146,-0.6116,-0.1716,-0.1716,-8.06,-0.9356,-12.0071,-0.0996,-0.9701,-5.8239,-10.1813,1.7434,1.6804,-1.2131,2.264,-0.6551,-1.4852,4.5,-7.66,-2.6536,1.3663,-7.6091,-11.1955,-7.3712,-0.2073,-3.2753,-33.5015,-0.8599,-9.6189,-12.1558,-0.6596,-12.4064,-7.6625,-15.7418,-2.1183,-2.811,-1.191,-2.9748,-8.6061,-11.7538,-3.5044
"137",-14.079,1.9745,-14.0805,-1.2112,-10.5804,-8.744,-2.2268,-2.1027,-8.7424,-9.4729,-4.2372,-6.4752,0.05,-4.4253,-13.6024,-7.3421,-9.2396,-5.9401,1.7615,-9.0866,-4.3314,-8.1268,-5.3835,-6.5561,-14.9791,3.6096,-1.6522,-10.7816,-0.6679,-9.6226,-9.4562,-4.033,-1.6085,-11.6117,-6.0761,0.1773,-3.1113,-20.2109,-20.1943,-4.9185,-16.3405,-2.8502,-4.66,-2.9499,-5.0189,-13.8703,-4.2775,-8.3539,0.7939,2.0985,-1.1158,2.9685,-7.7401,-1.07,-14.9175,-12.3974,-13.1812,19.1291,-20.5256,-10.568,-12.5642,-3.7515,-8.7727,1.3541,-11.1349,-14.2271,0.7934,-2.3997,-19.1095,-18.9042,3.628,-8.8825,-8.9888,-9.9597,-14.0405,-3.2889,-11.3241,-3.9,-4.5323,-5.5271,-6.8235,9.6591,0.2483,0.3136,0.8801,-8.8289,-1.4073,-10.7167,-11.6125,-20.6072,0.2476,-0.7584,-10.6325,-7.4729,-3.0812,-0.2119,-1.9213,-2.12,1.1574,1.0418,-8.7027,-11.4922,-8.444,-6.6304,-0.8877,-12.637,-12.6355,-7.7607,-1.8298,-6.0149,-6.1862,-3.81,-10.9127,-6.8332,-9.22,-10.54,2.4096,-4.9761,-4.7714,5.2699,-2.8766,-3.2788,-0.69,-4.6167,-7.3097,-5.3376,-9.283,-9.928,-21.214,-5.2731,-4.403,-18.9023,-3.182,-6.5909,-0.5505,-0.5883,-2.7408,-0.969,-0.969,-2.6,-4.0193,-6.2317,0.3843,-2.3086,-12.5321,-4.4765,-2.6697,-2.6477,-4.8791,4.4995,-5.5213,1.3479,8.99,-8.7,-5.2979,0.6504,-8.0901,-14.3657,-9.5686,-0.4352,-6.8653,-4.9593,-1.2854,-6.9102,-9.8935,-0.621,-2.1374,-2.1009,-7.7731,0.0707,-6.7252,-6.0101,-10.3804,-8.2787,-4.6323,-7.09
"138",-3.0951,0.142,3.3887,-0.157,-0.3906,0.3491,-6.7941,-2.7332,-4.4237,0.3432,0.3772,3.8116,0.42,1.1166,-6.4073,-1.9511,-3.6465,-5.0798,-0.663,-3.6705,-2.481,2.8267,1.0568,-1.4163,0.9525,-0.1582,-0.2215,0.0377,-2.2126,-0.089,-2.7643,0.5942,-1.778,0.0793,0.2338,-0.0555,0.5051,-4.7479,-3.8959,1.4286,3.6783,1.24,0.62,-1.956,-0.8505,-1.1075,0.1722,1.5079,0.4406,5.4992,0.1467,-3.086,-3.7037,0.39,4.2642,3.9403,-0.648,5.1591,0.0881,1.2276,0.2119,-0.5259,-0.0053,-1.6811,0.6,3.7951,0.1518,-4.0088,0.8053,0.7822,-1.4712,-0.5018,1.2346,-0.045,1.1265,-3.8367,0.1508,-3.3,-1.3538,-1.2249,0.6662,0.6325,2.3947,2.8138,0.6027,8.7622,1.5953,-10.6837,-0.8323,4.6796,0.2603,-0.7843,2.8989,-5.1171,-0.3023,0.6542,1.2286,1.1,0.4128,0.1645,0.0357,-3.603,-2.2165,-1.7058,5.4451,-2.2505,-2.2426,2.5072,-0.3162,-7.9626,-2.5188,-1.39,-0.0629,-0.8243,-0.34,-0.4,2.7315,1.0157,0.949,0.6302,0.1897,2.3544,2.37,0.4226,-0.0484,-0.6908,-1.1849,1.1244,-0.3656,-2.6153,-0.8967,8.8427,-3.1981,0.7299,-2.1921,-2.3193,-3.8893,-0.4498,-0.4498,-4.77,-5.3615,-0.7077,-0.8359,-2.1971,-3.4503,-0.3325,-2.172,-2.1,-4.4247,0.6057,-6.9362,1.9164,-4.5,-0.21,1.2413,0.8673,-0.7529,0.1976,-0.6619,0.7997,-2.1515,-5.4748,0.1577,-0.0179,0.6762,-1.8505,1.8055,0.0238,-2.9504,2.5157,-0.3857,-0.2911,-2.8226,2.6572,0.5612,-0.7734
"139",12.062,0.0764,4.7139,2.8826,-1.0535,5.2276,4.9692,2.2966,7.071,1.6885,4.0102,3.1097,0.1299,8.7972,14.8821,9.8627,8.05,8.1683,1.9575,8.0682,5.213,2.3105,16.6053,3.8936,9.5934,-0.6915,0.1018,1.0767,5.0861,5.3054,6.1449,3.2363,-0.0086,7.1708,3.4992,-0.0551,0.1975,10.4271,12.9215,-0.0097,10.117,2.24,4.67,1.079,1.6651,4.5606,-1.6484,2.0332,0.7909,-14.2104,1.9013,1.8745,1.8939,-0.29,0.3897,5.9649,8.088,-2.0026,14.2512,7.771,10.3357,-0.5089,11.1974,3.455,5.2054,10.5702,-0.0542,5.295,-0.6384,-0.6308,-1.7097,6.4579,4.2683,3.4861,4.3544,1.6413,6.9779,2.9302,3.3918,3.2921,0.2757,2.6613,2.1774,2.5195,0.3853,7.1185,1.4876,19.2353,8.4988,12.2871,0.2996,1.2111,8.1286,8.9065,-1.9298,0.1507,-0.8997,-0.85,0.6483,0.0218,5.6031,6.0649,8.2908,2.7317,0.8017,3.7184,3.7188,2.5917,-0.4734,9.3433,3.8438,3.78,5.1931,10.9287,3.62,3.71,-3.008,2.9702,2.7734,2.4502,1.2729,4.8967,5.34,5.4571,2.6375,8.2498,1.9212,4.7767,6.5912,2.0575,0.1269,11.4396,5.309,2.1739,1.8926,1.8462,3.9578,1.4664,1.4664,5.06,11.5371,6.4497,2.6437,NA,12.0737,5.6021,1.8803,1.9568,6.6189,0.4834,8.3675,-0.4683,-6.2501,5.56,5.5408,0.8682,10.0781,18.0193,11.367,3.3953,4.7674,4.8265,1.7048,11.1275,12.288,0.7297,-4.6339,0.9577,10.0385,0.4736,4.2318,3.268,1.7006,2.9546,3.1388,2.1133
"140",2.5484,1.1282,-0.244,0.3149,3.9472,-0.8828,2.6019,0.8797,0.7668,-1.057,-4.1308,-0.7775,-3.7697,0.0319,0.484,1.8427,-1.1778,2.6615,1.5017,-1.1845,0.4701,-4.0156,5.58,-3.0879,-1.122,0.7348,-0.5869,-2.1012,-1.6566,-0.2282,-2.919,-3.3554,-1.8361,-3.3188,0.3757,-0.0554,-3.1978,-4.6114,-4.03,2.7506,3.6265,-0.04,-1.78,0.599,2.5856,-3.6214,1.2891,-1.3088,0.1451,-9.1733,0.7073,1.8629,-2.688,0.71,0.116,-1.3879,-7.1552,-2.9626,-5.7694,3.0801,-1.85,0.0167,2.6802,-3.3912,-3.7008,-1.7851,0.0864,0.8857,-1.1371,-1.126,-1.4409,-1.6006,0.5848,-1.4081,-1.8923,1.1177,-0.8916,0.9199,-4.1927,1.9004,NA,-0.8533,-2.4467,-2.3305,0.7562,-10.427,-1.0586,3.9223,-0.5487,3.185,0.2589,0.5608,0.0146,-1.6663,-0.937,-0.3438,-2.0726,-2.19,1.3255,1.3629,-0.4055,-1.9947,-0.4991,-5.8839,-2.0997,-3.5187,-3.5182,0.851,-0.4376,-0.5341,0.1547,0.59,1.2399,0.1226,2.78,3.13,-0.373,1.3079,1.0121,-1.38,1.0907,4.4151,-0.5,1.4994,-2.357,-3.3025,7.4332,-1.4438,-3.0024,-0.52,0.8003,0.1096,4.1662,-4.87,0.0832,0.083,1.8065,0.8281,0.8281,4.79,2.9971,2.07,1.7949,2.1942,2.071,1.2217,0.9988,1.0055,1.8505,-0.3135,-2.951,0.9492,-0.84,1.49,-4.048,-0.2591,4.2487,6.6403,4.0634,0.3908,0.2859,-8.6331,0.6511,-0.0057,-0.0756,0.9626,-0.09,-1.3457,-2.0846,0.7541,1.7726,0.7991,-0.7229,0.0256,-0.8039,-0.1534
"141",2.4442,2.188,1.7292,-0.2839,5.4,0.1215,-0.2248,-0.8185,-0.5105,3.7631,-0.7743,3.1445,-0.57,0.6647,5.2561,1.4687,0.0326,-2.8942,1.3837,0.021,-2.47,2.2255,-2.151,0.6429,-2.7019,-1.3395,1.2643,0.2656,0.335,-1.0475,2.2745,-3.367,-1.0489,-0.1147,3.7425,-0.0548,-3.0998,-1.5219,-3.2101,-0.6608,8.9608,0.62,0.41,-1.3611,0.2626,-2.3402,-0.5301,0.9884,0.1317,17.7367,0.4113,0.7012,-1.3811,-1.09,-0.3209,-0.084,1.9499,-5.316,-0.9936,-1.2775,1.37,-1.557,0.014,-1.0966,2.0207,-4.2486,0.1232,-0.001,-5.2807,-5.2218,2.2859,-2.1569,2.907,0.1229,-2.0772,-0.0402,-1.8466,1.08,-2.8564,1.7282,1.3202,-0.092,2.589,2.9067,0.5135,-4.1271,-0.5761,1.8457,0.9071,0.9995,0.298,-0.2191,0.0825,0.2124,-0.7283,-1.5225,0.3323,0.22,0.0545,1.3,-2.8164,-0.1357,-0.4935,1.9778,-1.8051,-0.1013,-0.0938,0.2412,0.9984,-2.2964,-0.1898,2.22,0.8981,-0.9124,7.9599,9.8,-0.0894,0.7162,0.5329,-1.31,1.4695,1.2846,10.72,0.3123,0.6606,0.9272,-5.2514,3.2156,2.6505,0.8274,0.215,-6.5174,-3.1847,0.1988,-1.0959,-1.0957,-1.6408,0.0077,0.0077,-2.03,-3.0043,6.2106,-1.5083,NA,4.5745,-1.4836,0.994,1.0171,-3.8937,-1.2991,-2.8845,1.3607,1.1349,-1.28,-3.4834,0.1257,5.825,2.2308,1.6977,1.8895,-1.3163,-3.6535,0.7376,13.7126,5.3265,3.1203,0.1801,1.9006,5.1051,-0.034,2.1297,1.9134,0.8127,-1.9696,3.9272,0.3099
