"","AAASYWB.KY.Equity","ACAKITO.KY.Equity","AESOPHK.KY.Equity","AHPACOB.KY.Equity","AISMERC.KY.Equity","AJAOPAR.KY.Equity","AKABONA.KY.Equity","AKAMFDA.KY.Equity","ALASOPP.KY.Equity","ALCINDA.KY.Equity","ALLIVFD.AU.Equity","ALTACIF.MP.Equity","APEXGCE.US.Equity","APSASPH.KY.Equity","APSCHIA.KY.Equity","APSCHIN.KY.Equity","ARASALP.KY.Equity","ARCJVAB.KY.Equity","ARMACRO.KY.Equity","ARNASIA.KY.Equity","ASCREHA.KY.Equity","ASEASCF.KY.Equity","ATCHSTA.KY.Equity","ATHASIE.SP.Equity","ATLRIVR.KY.Equity","CAMAMAP.KY.Equity","CAMCCGA.KY.Equity","CAMGCSM.KY.Equity","CCASIAU.KY.Equity","CCIOIGF.KY.Equity","CDIFORD.VI.Equity","CEASOPP.AU.Equity","CHCIMPE.KY.Equity","CHEAGLE.KY.Equity","CHINABS.KY.Equity","CLARCOB.BH.Equity","CMCHCSF.KY.Equity","CMSPRGS.KY.Equity","CMTFGRC.KY.Equity","CNALPHA.KY.Equity","CSVCHNO.VI.Equity","DALAOFF.KY.Equity","DALGCHI.KY.Equity","DBDHAAB.KY.Equity","DORASPS.KY.Equity","DRAGALT.KY.Equity","EDAF001.KY.Equity","ENAMIND.KY.Equity","EPICJPF.KY.Equity","EUPIRAQ.KY.Equity","EVENSTR.KY.Equity","EWADVJM.KY.Equity","FMGMONA.BH.Equity","FORASMA.KY.Equity","FOUCHOP.KY.Equity","FRTNHDG.KY.Equity","GAAOPPO.KY.Equity","GAMCOFA.KY.Equity","GBAMBOO.KY.Equity","GHKNCVF.KY.Equity","GLDCHPL.KY.Equity","GLXCDVA.KY.Equity","GOLDCHI.KY.Equity","GREASHI.KY.Equity","GRECVPD.MV.Equity","GRNDRGN.KY.Equity","GRSPOPA.KY.Equity","HADOHV1.VI.Equity","HARMFDR.KY.Equity","HARUSFD.KY.Equity","HJELSFJ.KY.Equity","HKPTRLP.US.Equity","INDMAXG.MP.Equity","INDSMLI.MP.Equity","INFCOPP.KY.Equity","IONISRL.KY.Equity","IVMAOPP.KY.Equity","JAPCHLP.US.Equity","K2AARFA.AU.Equity","KAMWANG.KY.Equity","KARSTAR.US.Equity","KINGSMD.KY.Equity","KISCUSD.KY.Equity","KISGLMS.AU.Equity","KKSPCFA.KY.Equity","KMEFUSD.KY.Equity","KNIASPR.VI.Equity","KOMOFUN.KY.Equity","LBNCHPO.KY.Equity","LEGCHNA.KY.Equity","LHASTRF.KY.Equity","LIMJAPA.KY.Equity","LUASVAL.KY.Equity","LYNASIA.KY.Equity","MIDASEQ.KY.Equity","MNJAPAR.KY.Equity","MQASALA.AU.Equity","MQASLSF.KY.Equity","MWJDA2U.ID.Equity","MWJMA1U.ID.Equity","NAVASIA.KY.Equity","NAVYILD.KY.Equity","NEWHBAS.KY.Equity","NHINDIA.MP.Equity","NORASXD.KY.Equity","NTADUSA.KY.Equity","NTASIAN.KY.Equity","OCMFUND.KY.Equity","OCTAPAF.KY.Equity","OPTJAPT.AU.Equity","OPTPJAI.BH.Equity","OZASIAM.KY.Equity","PANGOLN.KY.Equity","PANNOTI.VI.Equity","PASINLD.KY.Equity","PASINLP.US.Equity","PELAALA.NA.Equity","PENASEF.AU.Equity","PENASEU.KY.Equity","PHALJAM.US.Equity","PPASIAS.KY.Equity","PPCHINA.KY.Equity","PRABRHY.KY.Equity","PRUENHN.KY.Equity","PSAARFL.KY.Equity","PXPVEEF.KY.Equity","QDSPJPA.KY.Equity","QIEFMLB.MP.Equity","QUACHFA.KY.Equity","QUPANEF.VI.Equity","REALRTA.ID.Equity","REGCADY.KY.Equity","RMBJOPP.US.Equity","ROCIMAS.KY.Equity","RVCCLSA.KY.Equity","RVCUSCA.KY.Equity","SECZENU.ID.Equity","SENTCAP.KY.Equity","SENTCRE.KY.Equity","SENVISR.US.Equity","SERICAB.KY.Equity","SMCCNMI.KY.Equity","SPALSAI.BH.Equity","SPASJFA.KY.Equity","SPCHOPA.KY.Equity","SPGRCHC.KY.Equity","SPHERAN.VI.Equity","SPHRILS.VI.Equity","SRGJPPH.KY.Equity","START22.KY.Equity","STEVJPY.GU.Equity","SVGRCMN.KY.Equity","TANTALF.KY.Equity","TELLGNT.KY.Equity","TICHVIA.KY.Equity","TK5YRGA.CH.Equity","TKFUNDS.CH.Equity","TKPROST.CH.Equity","TKYJULB.CH.Equity","TKYJULS.CH.Equity","TOCCATA.KY.Equity","TROPHY1.KY.Equity","TTJPFJP.KY.Equity","UGFMSTA.KY.Equity","UGHDSOA.KY.Equity","UMJKOTA.KY.Equity","VAPAHED.KY.Equity","VERAIUS.ID.Equity","VISFICH.KY.Equity","VITCHBA.KY.Equity","WFASREC.KY.Equity","WFASSCF.KY.Equity","WYCAASV.KY.Equity","YECYOSP.KY.Equity","ZEALCHI.KY.Equity","ZENUSOF.KY.Equity"
"25",0.4036,0.8774,2.7062,-0.252,13.7605,3.4203,1.3439,2.5402,-2.4611,2.4677,3.1619,0.0192,-2.57,1.3231,5,6.1713,-2.601,2.3872,2.598,-2.2042,-1.6165,6.3739,0.1435,-4.0606,-0.2461,6.9777,1.4566,-4.0497,5.2034,-1.1449,-3.674,4.2691,2.8719,0.0125,-2.5559,0.0206,1.62,-1.5361,-3.7343,2.997,-5.6027,0.43,-0.58,-1.6021,0.7692,-0.2408,1.4995,2.1958,0.9845,1.8249,0.016,-0.1456,6.1682,1.9501,-3.5041,-2.0152,-3.2907,-1.8113,-4.5548,-0.0944,-1.4376,-1.2327,-1.1424,-2.8148,-1.613,-0.5934,-0.0559,0.79,-4.205,-4.6715,8.1691,-5.3877,-1.7341,0.4676,-3.8608,-0.7541,-3.6926,1.8653,2.8013,-0.3552,1.1492,-0.7586,-0.4501,-0.08,0.7483,-7.2982,-1.0961,-2.2937,0.539,-9.135,0.3121,0.8633,-2.2093,-5.1201,-0.1026,-0.1291,2.708,2.38,2.9293,0.6056,-2.0941,-2.1084,-3.0434,-0.7024,7.3563,0.5316,0.5346,0.5873,-3.2145,1.8982,-1.1925,0.97,-2.933,0.8756,14.82,18.9,-0.8703,0.6214,0.034,1.8801,0.7235,16.0253,-5.54,-0.5605,-2.0721,-1.0347,6.933,0.0105,-6.8098,-3.0721,-1.0567,11.7935,3.0138,3.9015,0.7217,0.7197,1.4106,0.3625,0.3625,-5.86,-1.2344,2.0347,0.8956,0.0791,5.5973,6.0466,1.7679,1.7,3.5658,-0.2197,-1.0708,0.7832,-0.5,-3.08,-2.4464,0.5075,5.1974,9.0479,3.4361,0.9273,-0.4574,-19.0192,-1.6468,3.0862,2.7478,0.6003,-0.5523,-0.5106,-2.841,1.3043,-1.3903,1.4219,-0.4867,-2.6632,-2.5634,-2.4565
"26",1.4068,2.0089,-0.6179,0.4845,-3.8708,-1.4759,-2.8946,-1.9617,-1.6314,2.0091,0.6208,2.4222,0.54,-1.0747,-0.7103,-2.7586,1.5574,-2.6669,0.4861,1.2888,1.3196,2.7426,-0.2204,0.0547,6.4073,-2.007,1.9093,2.3679,3.4781,-0.7385,-0.7575,2.0018,0.9044,0.142,-0.4098,-0.0214,-1.3237,1.5821,2.3461,0.587,2.847,-1.76,-1.99,-1.422,2.0532,1.0965,2.1652,4.8597,-0.072,1.996,0.4344,-0.0122,-8.1573,-1.11,-3.5639,2.8418,5.1701,0.3859,0.3726,2.5742,3.013,7.4485,1.1948,0.3749,-0.2938,1.3617,1.455,1.05,-7.8857,-8.5207,0.0913,2.0615,5.2941,5.9444,4.5013,0.9012,-0.6632,-0.9,1.3625,3.1087,NA,-1.382,-1.3102,-1.1017,0.3686,-6.2661,0.1279,-0.7736,0.7608,1.5455,0.318,-0.0604,-0.2799,-0.7952,0.5133,-0.0689,-0.4863,-0.52,1.1914,0.5398,0.7032,1.9692,0.1925,2.2834,0.4822,-1.2691,-1.2706,1.0243,-1.263,-0.0847,-2.0109,0.85,-1.062,-0.2727,3.48,4.11,-0.2314,-0.0174,-0.1607,-14.2799,1.3884,-10.6798,-1.53,1.8543,-1.3551,-1.7476,1.2022,3.7818,5.6325,-1.2921,2.3641,-3.9445,-0.7779,-1.7953,1.0324,1.0189,-0.9912,-0.2248,-0.2248,1.56,0.8091,2.1456,-0.1119,-0.2702,1.7018,0.3548,-0.3638,-0.2047,0.9382,4.1625,-1.1614,-2.8552,0.28,1.04,3.8941,0.9227,0.4512,0.1867,2.3803,2.0432,-0.716,-1.8547,-0.6083,3.7456,5.0238,-1.7706,0.6431,2.69,5.9646,4.0293,3.9699,3.3083,4.2687,-0.1894,1.6338,3.9123
"27",3.7564,-0.5536,-0.3152,0.5808,5.0481,-1.8725,5.4888,3.2415,-1.31,2.7722,3.3666,2.1263,-3.39,0.3328,3.8836,3.5527,0.5488,3.1897,0.2524,0.4744,0.3107,5.7119,0.2541,0.4718,1.0466,1.28,0.0823,1.2864,2.236,2.1825,-0.8704,5.6358,-0.6469,2.6904,-0.3292,-0.0015,1.0085,1.879,2.837,4.1826,-1.964,-1.85,0.66,0.2412,1.2871,-2.5798,0.9564,3.2736,-0.2881,1.3296,1.091,-0.4437,-4.4106,2.08,-1.207,-1.9124,4.9631,0.0141,0.6287,0.8825,0.441,0.7919,2.5677,-0.4379,1.3105,1.2613,0.2516,4.23,-13.0665,-14.0591,NA,-1.4172,0.5587,1.4918,-0.5068,-0.1676,-0.3547,2.3,2.4634,0.9814,7.9602,0.5245,0.4264,0.7898,1.1061,-10.5595,1.2771,-0.9013,-3.4079,1.8948,0.3652,1.4508,-3.4978,2.5968,-3.4831,0.5002,2.1761,1.86,2.6634,0.6111,-0.2037,1.5691,0.8678,3.2955,5.1657,-1.4592,-1.4503,-1.9544,0.8592,2.3729,1.7876,4.32,-3.3597,-1.426,0.96,1.06,1.3917,0.983,0.4339,-4.18,0.7621,3.3199,-5.61,0.4229,1.7741,-3.907,13.7463,1.2203,1.5157,5.1961,0.3849,4.5971,1.3836,3.0411,0.2605,0.2606,2.027,0.1126,0.1126,6.16,1.3195,4.8232,0.7766,1.3017,2.7391,3.4439,1.5716,1.6498,8.4366,0.1653,3.1333,0.0128,16.37,-0.53,-4.1523,0.9325,3.2041,12.9193,7.5391,3.0093,-1.8514,-0.9449,1.1604,13.7875,16.1549,0.8284,1.4522,-0.8365,-1.6393,0.2582,-0.4268,0.621,1.5986,-0.144,3.4171,1.1662
"28",7.9962,2.2746,-2.3651,-1.0275,19.5095,-0.7986,2.2616,0.2824,-1.9274,-1.4241,2.6304,2.62,-0.71,0.4165,9.467,5.222,-2.5148,2.5594,5.6779,-2.2292,-1.4342,-6.4346,-4.7986,-1.0583,-9.1189,3.1697,1.215,7.6615,2.5446,-1.1284,-4.4004,2.4818,-1.1296,-2.2422,4.5417,-0.0022,4.0617,-0.6978,2.5234,6.4479,-5.1628,-1.25,-1.71,-2.5921,2.0143,-4.641,-1.3869,-0.0583,-1.4513,-1.6709,0.2606,1.05,-5.3905,2.09,-0.3821,-4.336,2.873,4.6418,-7.8933,2.2331,6.5486,-0.4808,10.6806,0.5138,0.8881,-8.49,-0.8716,3.05,-9.3117,-10.2493,2.8179,-4.8804,-2.2222,-0.6717,5.6027,-0.7779,-0.7538,0.78,3.5768,-1.8776,NA,-4.4393,-0.0867,0.2389,0.6609,-4.6934,-0.5044,0.3141,-6.1826,-7.7745,0.4326,0.149,-3.724,-2.8745,14.7317,0.5363,0.7024,0.36,-0.1628,0.2317,-2.7988,-3.3868,0.2433,0.7343,-4.5561,-2.6234,-2.6179,-4.6249,0.9923,1.3245,0.5015,2.33,-4.7947,-1.2192,0.68,0.68,1.2782,0.7409,-0.012,8.56,-0.1241,5.6735,5.12,-1.2832,0.232,-3.6703,-0.9076,-3.5801,-5.2614,0.8366,1.1974,-23.2867,2.3524,0.3251,0.5879,0.5894,1.2195,-0.4741,-0.4741,1.76,-2.5245,9.6388,1.0655,0.8936,9.3104,13.0979,0.2402,0.2678,0.9232,-1.139,-2.0845,2.4049,-1.34,0.92,1.8925,-0.2118,4.8963,11.8631,11.4341,1.5067,-2.8952,-2.6864,0.5438,27.8858,28.9874,0.8714,-0.6012,0.3427,-4.4942,-1.4565,-1.2918,-1.9538,-4.086,1.8128,6.2886,1.3439
"29",-2.3555,0.4442,-0.7187,1.7164,13.8071,0.9761,-0.4532,-1.6952,0.9366,6.3915,5.5392,4.5481,2.9,-0.8088,2.3562,3.7574,1.5151,-1.0639,1.0476,1.394,-0.96,-0.6682,-6.684,3.6685,2.0991,0.1142,-0.5592,-2.3312,-0.289,2.6608,-2.1407,7.2582,-3.2847,0.6399,-0.6319,-0.2876,4.285,-0.1069,-0.6817,2.3757,0.0523,0.14,0.04,-3.213,-0.4144,3.6495,-1.4218,9.0228,-2.9453,-10.0926,0.0911,-3.7516,-6.1971,1.86,4.0676,-0.5125,-4.6545,-0.5794,1.7034,-4.0344,0.172,3.8233,-0.0455,3.503,0.0909,-0.3338,0.3674,1.43,-10.9031,-12.1966,-4.6895,0.4273,5.6818,6.8996,-4.2605,-0.868,0.2532,2.9199,4.1253,0.5778,4.1358,-3.26,-0.6938,-0.3337,0.7718,-2.4701,0.5915,-1.162,-1.8951,-2.0973,0.376,-0.0198,-0.0687,-0.4378,0.2398,-0.7255,0.1336,-0.36,0.6285,0.2544,-1.2298,0.1845,1.4956,4.4113,8.5271,1.6819,1.6899,0.119,-0.7381,-3.5131,1.5151,2.04,1.6025,2.9795,7.3501,9.18,-1.1122,1.0347,0.0551,0.0198,0.5798,-0.747,3.43,-2.4814,2.5237,1.0839,1.606,3.8685,6.2877,0.0653,2.2169,10.4713,-0.5409,0.463,0.1879,0.1705,-1.3445,0.8236,0.8236,-0.4099,0.3789,0.4477,-2.9068,-2.0365,1.7452,-4.9869,0.2066,0.2277,-2.1197,-2.3273,-7.2165,3.0019,1.79,-1.77,7.0064,1.1516,3.6166,7.0917,-0.3861,1.5183,3.8624,-4.1808,-1.1004,-6.6238,-7.4766,-2.0388,-1.0657,0.2709,-1.419,3.7311,4.269,4.211,4.6201,-2.2128,-0.4194,-1.1469
"30",2.4864,-0.2398,-0.4201,1.0505,-8.536,0.0494,3.3003,1.9435,2.7275,4.6541,-0.2275,1.3797,2.6,1.4023,4.6365,5.0653,2.7068,4.1857,-0.1337,2.3236,1.417,2.2894,3.5473,0.4127,-1.7734,-1.7584,0.4032,0.8132,2.0654,2.8366,2.7074,0.7717,-0.4676,2.8034,0.7154,-0.0544,0.1072,1.6802,2.7599,0.7439,2.9475,0.06,-0.75,1.943,-1.5692,-2.5502,3.3523,3.1777,0.3913,-27.3609,0.582,-3.1823,0.4803,2.15,4.482,0.6734,-0.1068,0.3261,5.2059,1.9842,-0.2354,-0.36,1.0348,-1.5636,2.4868,-0.0717,1.4072,2.45,-8.719,-9.8364,0.1969,2.5844,-1.0753,-1.3537,0.4198,3.7677,1.8098,2.8799,2.2242,1.2385,1.8282,0.5307,-0.0873,0.0956,0.5262,-3.7223,0.294,-0.1657,-0.1773,-2.1423,0.2997,-0.0149,0.9351,1.8978,0.0644,0.1419,-2.1787,-1.75,1.5058,-0.2373,3.4923,2.5783,0.2992,0.6981,1.862,0.3196,0.3224,0.7341,0.5601,6.3506,5.3292,0.58,2.3201,-1.1491,-1.35,-1.7,0.9219,0.7025,0.5997,-1.19,0.9882,1.4162,-4.45,-0.8801,1.3048,1.5597,3.8281,-0.5753,-1.4409,5.6043,0.8584,-2.1912,4.176,1.4747,0.5244,0.4556,2.9116,1.3294,1.3294,4.89,1.8407,4.847,1.6102,1.2605,3.501,0.8631,4.4183,4.3657,4.2345,2.6883,12.7554,0.3587,-4.91,2.56,-1.4055,0.3527,3.6973,7.6419,2.1982,1.5961,1.4516,-4.9687,0.2203,4.2825,5.1623,-1.3908,-0.2911,0.374,4.4949,0.1825,2.3602,1.6376,3.99,2.1464,1.9019,2.7363
"31",9.4634,3.4869,5.3491,0.4341,5.3224,3.5896,3.5589,0.6281,-1.7022,4.041,0.8498,-2.6395,-2.16,10.9925,18.5169,12.0111,1.7135,1.0965,2.3698,1.4527,0.2272,-2.1523,1.5691,0.7551,11.9471,1.8915,3.4924,7.7971,-1.938,2.6117,0.8716,3.7848,1.0138,2.0442,6.7877,-0.0565,4.2384,6.1993,5.927,4.4319,1.3057,0.44,1.61,0.8323,1.8667,2.373,0.2414,-1.5408,-0.7796,16.3633,1.301,-1.6467,-2.9735,1.79,6.1536,5.7251,-3.0544,2.8889,7.8035,5.5409,3.7972,-0.0324,3.4102,-0.8826,2.283,4.5711,-0.8188,0.69,10.1294,11.5116,0.0763,7.503,-4.8913,-0.9645,4.1388,1.1554,1.5089,1.39,2.6372,4.0606,-1.72,2.5978,2.2727,2.58,0.399,5.1691,0.1256,-2.6576,2.5401,13.8281,0.3056,0.1637,2.3963,-1.2853,1.361,-0.6611,-0.5985,-0.75,1.3236,0.501,-2.0246,-1.7355,-0.2585,-2.261,12.436,-1.6026,-1.5967,5.4583,2.0935,-0.7166,1.7665,2.75,-0.4346,1.2452,-5.07,-6.33,0.5075,0.4202,0.0793,0.1596,7.1757,2.9251,-1.3,1.381,1.288,-4.7512,1.3202,-2.0201,8.3596,1.9096,2.0375,2.7248,3.2426,1.8619,-0.1099,-0.1501,1.8822,0.3556,0.3556,3.3699,0.323,9.2329,1.7248,1.6749,10.9806,8.2325,3.0712,3.1,0.9955,-1.9487,-4.7926,5.6687,2.46,5.12,7.262,-0.4538,13.7469,14.8127,7.2806,2.0983,-2.5295,4.6134,0.1452,9.9707,11.7839,-0.3117,1.9562,3.3349,2.6887,-0.5984,-0.775,0.9301,0.5236,2.2731,4.854,3.1941
"32",12.9532,1.7797,17.6648,1.3758,-9.7573,12.1451,2.5578,1.9219,0.2895,-6.4515,1.515,-5.692,7.9201,16.9653,11.2034,19.3908,5.6011,3.2769,4.7731,4.8172,2.3134,0.9043,25.3258,0.2355,43.2729,0.8409,13.202,14.826,4.8074,10.516,14.3624,1.116,11.4148,17.8952,11.8256,-0.0572,15.8363,20.7631,33.2603,16.5809,22.0817,6.78,10.16,1.7439,1.875,22.196,7.4498,-4.1782,1.7714,-5.1765,3.7801,2.6366,10.4043,-0.29,14.7528,19.4648,25.8664,21.6991,26.8088,59.0299,18.1544,5.1259,17.9691,0.2737,12.0745,10.7024,0.2905,0.54,42.7927,42.9076,1.8776,17.3607,-2.8571,-3.7088,15.0943,1.6695,7.4323,1,7.5096,26.0756,-3.9526,25.9495,4.4444,4.0522,0.5462,3.2307,0,3.0316,18.7463,36.7194,0.325,0.3219,16.8238,0.3288,1.1341,1.0544,3.3229,2.94,1.2079,0.8935,0,4.1413,3.5513,-2.4928,9.2948,0.5857,0.5862,16.2503,3.9742,3.6087,2.8368,5.55,1.8846,17.4666,-3.38,-3.68,5.5005,3.8668,4.1747,0.0398,14.2166,8.3697,0.6,5.9384,3.6259,1.4948,-3.4628,-4.243,29.9353,7.0172,6.2938,40.6301,5.2745,21.177,0.4916,0.4489,1.4733,0.4883,0.4883,6.3301,2.9045,16.5408,2.1978,1.1474,10.1833,17.82,0.4142,0.4377,3.0979,3.7864,9.6456,3.5956,-5.89,9.76,12.7493,1.457,12.4477,16.28,10.9775,5.1057,1.2921,33.0533,1.117,10.0791,12.6949,3.5116,12.2279,13.7689,27.6402,-1.0644,0.1255,-1.2616,11.7056,7.4674,12.4174,7.3351
"33",6.3219,2.2999,6.2484,0.3732,0.3628,3.0049,2.2054,1.3216,-3.7367,0.0262,0.9811,2.1109,-4.02,10.7807,18.2339,16.7386,0.5466,4.4528,0.4626,0.4745,1.2163,1.7448,15.8888,-1.6014,16.2877,-1.0277,2.9314,8.7569,0.4034,4.9155,0.5789,2.7441,3.7422,1.3486,4.1639,-0.0495,2.8008,-2.1584,-0.782,5.099,-1.8948,2.16,2.35,1.2538,4.8612,4.7508,-1.0015,2.6226,0.7992,18.6789,-0.0062,3.1083,2.2627,1.46,10.7111,6.2562,-3.6546,-0.1365,-1.0102,-1.5841,0.7671,1.4376,1.3055,0.0517,-1.4698,-1.4583,1.4983,-0.45,7.9407,8.2777,2.4102,3.961,1.1765,2.2269,1.3952,1.2062,-1.5163,3,2.3812,8.6055,-13.7878,10.0195,0.6547,1.1191,0.6069,6.3984,0,-5.7737,-1.6444,7.0389,0.2834,0.4195,4.7148,0.1434,2.5478,0.0428,1.2318,1.09,2.0207,1.1526,0.6589,1.2281,-1.8213,-1.5152,0.582,-2.1008,-2.0982,2.5336,-0.1945,3.4056,5.4177,2.03,-1.8018,-3.2996,-2.2565,-2.4064,-0.5934,0.975,0.6001,2.5599,0.5424,0.4487,-3.67,3.0323,2.2595,-1.39,3.6235,2.8804,8.5467,0.4643,2.4047,16.1165,1.0908,4.3782,0.3212,0.2747,1.8396,0.9091,0.9091,4.1299,2.4699,21.759,1.1476,1.9645,14.6967,0.4132,2.0727,2.0719,5.6846,0.1399,5.708,3.4859,2.71,1.55,-0.9717,1.3303,14.3705,13.3339,8.8737,3.5063,-2.1983,NA,1.1681,-6.3794,-1.6114,3.5311,6.6854,2.1027,6.1692,1.0317,-0.5767,1.6062,11.3449,2.3637,5.8324,0.0132
"34",-10.517,2.6422,-6.082,-0.6788,-3.2355,-3.6657,3.1153,0.1538,-3.1004,0.888,-12.4955,-0.0833,-0.31,-9.5974,-17.2563,-12.0368,-2.9102,0.5577,-3.1953,-2.5102,-0.2849,-6.3772,-3.2195,-3.0197,-5.6072,-0.5485,-1.7832,-10.2004,-2.1838,-1.3248,-2.5778,-3.2519,-7.9345,-5.8794,-4.1244,-2.9329,-9.1654,-6.8025,-11.26,-8.4679,-2.8199,-1.05,-2.05,-0.1182,-1.6194,-5.1674,-0.9762,-0.5466,-0.3091,21.5964,0.1362,4.7213,-3.0109,-3.44,-7.424,-6.5263,-4.3258,-8.1736,-7.5545,-8.7402,-6.0685,-7.4495,2.4498,-1.9164,-4.1623,-3.8304,0.2852,0.15,NA,NA,2.7895,-5.6226,-1.1628,-1.348,-9.1159,-0.4833,-4.5804,0.2,-21.0374,-10.9752,-1.0036,0.6307,NA,NA,0.6364,-2.3348,1.7566,-5.5599,-3.3179,-6.9363,0.2759,-1.1403,-6.8228,-3.3987,1.3035,0.2949,-10.1938,-2.13,0.3845,0.4244,-2.3802,-2.022,-3.074,-1.5583,-4.7692,-3.4234,-3.4188,-7.0953,-0.6209,-2.6946,-3.3686,-0.94,-2.284,-2.9002,-1.8635,-2.0137,-2.7994,-9.1453,-2.5337,0.8003,-1.4434,-3.3413,1.06,-2.6548,-2.8959,6.3098,-9.1528,-0.4401,-6.3224,-0.7627,-3.0652,-11.7403,1.0961,-8.1424,-0.741,-0.7779,-0.53,-0.4427,-0.4427,-2.9899,-0.5921,-7.259,1.5095,0.5842,-8.0357,-3.5904,-1.7778,-1.7,-4.1252,-2.4708,-3.8833,2.0217,-1.05,-4.2,-3.6015,0.2261,-8.4734,3.2705,-4.0966,0.2028,-1.2099,-12.4211,0.2613,-1.3163,-5.4664,0.8084,-4.1856,-3.9311,-7.4769,0.9514,1.7823,2.9534,2.3471,-4.2573,-5.8322,-1.0464
"35",-12.6887,1.352,-7.2957,-0.0028,4.3537,-9.7455,2.8158,0.7094,-4.8491,5.6599,2.658,1.1987,-0.48,-6.06,-7.1675,-8.1231,-6.4127,0.7226,-3.5033,-5.5174,-0.3768,-2.8355,-9.3758,-4.412,-21.8041,3.184,-1.7219,-14.253,-5.7332,-13.6526,-11.5481,2.1478,-7.5219,-10.1277,-9.5963,-0.048,-9.4492,-12.0961,-24.3084,-12.388,-14.2252,-3.38,-5.24,-2.06,5.1213,-23.569,-4.6364,4.5735,0.1752,-10.9049,-1.0125,2.3851,-9.1486,-0.29,-12.2192,-13.2297,-15.5329,-18.3701,-17.6987,-19.5266,-10.65,-1.3202,-8.4493,-4.4743,-8.893,-9.5387,-0.5653,0.2723,-20.5018,-20.7,-1.6307,-10.379,4.7059,4.3812,-14.0045,1.6873,-9.52,0.6,-4.3799,-9.13,3.4815,-20.6186,-1.7886,-1.1952,0.6942,-10.1819,-0.6987,-0.5871,-11.8084,-22.954,0.2751,-0.353,-9.6706,-5.5314,-2.7461,-1.4277,-3.716,-3.44,0.5879,0.6073,-6.4919,-2.0047,-6.9116,1.7589,-7.16,-3.9398,-3.9339,-8.4381,-1.5506,-1.0154,0.1258,-3.02,-1.6178,-3.4939,12.21,13.7,-3.5522,-0.7993,-0.9276,1.9298,-6.1894,-6.6746,0.17,-3.5211,-1.3322,3.8043,5.7479,1.0302,-16.4021,-5.5763,-5.3301,-19.4625,-1.8071,-15.5794,0.2566,0.2146,-0.6116,-0.1716,-0.1716,-8.06,-0.9356,-12.0071,-0.0996,-0.9701,-5.8239,-10.1813,1.7434,1.6804,-1.2131,2.264,-0.6551,-1.4852,4.5,-7.66,-2.6536,1.3663,-7.6091,-11.1955,-7.3712,-0.2073,-3.2753,-33.5015,-0.8599,-9.6189,-12.1558,-0.6596,-12.4064,-7.6625,-15.7418,-2.1183,-2.811,-1.191,-2.9748,-8.6061,-11.7538,-3.5044
"36",-14.079,1.9745,-14.0805,-1.2112,-10.5804,-8.744,-2.2268,-2.1027,-8.7424,-9.4729,-4.2372,-6.4752,0.05,-4.4253,-13.6024,-7.3421,-9.2396,-5.9401,1.7615,-9.0866,-4.3314,-8.1268,-5.3835,-6.5561,-14.9791,3.6096,-1.6522,-10.7816,-0.6679,-9.6226,-9.4562,-4.033,-1.6085,-11.6117,-6.0761,0.1773,-3.1113,-20.2109,-20.1943,-4.9185,-16.3405,-2.8502,-4.66,-2.9499,-5.0189,-13.8703,-4.2775,-8.3539,0.7939,2.0985,-1.1158,2.9685,-7.7401,-1.07,-14.9175,-12.3974,-13.1812,19.1291,-20.5256,-10.568,-12.5642,-3.7515,-8.7727,1.3541,-11.1349,-14.2271,0.7934,-2.3997,-19.1095,-18.9042,3.628,-8.8825,-8.9888,-9.9597,-14.0405,-3.2889,-11.3241,-3.9,-4.5323,-5.5271,-6.8235,9.6591,0.2483,0.3136,0.8801,-8.8289,-1.4073,-10.7167,-11.6125,-20.6072,0.2476,-0.7584,-10.6325,-7.4729,-3.0812,-0.2119,-1.9213,-2.12,1.1574,1.0418,-8.7027,-11.4922,-8.444,-6.6304,-0.8877,-12.637,-12.6355,-7.7607,-1.8298,-6.0149,-6.1862,-3.81,-10.9127,-6.8332,-9.22,-10.54,2.4096,-4.9761,-4.7714,5.2699,-2.8766,-3.2788,-0.69,-4.6167,-7.3097,-5.3376,-9.283,-9.928,-21.214,-5.2731,-4.403,-18.9023,-3.182,-6.5909,-0.5505,-0.5883,-2.7408,-0.969,-0.969,-2.6,-4.0193,-6.2317,0.3843,-2.3086,-12.5321,-4.4765,-2.6697,-2.6477,-4.8791,4.4995,-5.5213,1.3479,8.99,-8.7,-5.2979,0.6504,-8.0901,-14.3657,-9.5686,-0.4352,-6.8653,-4.9593,-1.2854,-6.9102,-9.8935,-0.621,-2.1374,-2.1009,-7.7731,0.0707,-6.7252,-6.0101,-10.3804,-8.2787,-4.6323,-7.09
