"","ann.ret.12","ann.std.12","downrisk.12","drawdown.12","sharpe.12","sortino.12","info_ratio.12","omega.12","wl.12","skewness.12","kurtosis.12"
"TIBTIAD.US.Equity",0.330677141942439,0.172219004168054,0.0191693684146522,-0.0664,0.406009794123471,1.31381045644761,1.36396296448727,5.49831063481432,0.833333333333333,0.478099929745533,0.306376338552132
"TPHMLPF.US.Equity",0.0125248431102554,0.109933666602762,0.0213861649554098,-0.0835798780176314,-0.110272166632801,0.0701621820989665,-0.247615204822325,1.12452282157676,0.583333333333333,-0.160544692323279,-1.06513094163674
"TRELLUS.US.Equity",0.00862495755885928,0.1227189101528,0.0214936230853091,-0.100442235664,-0.104913831021624,0.0597076318050115,-1.27796660754567,1.09453652547575,0.583333333333333,0.600475842525136,-0.173009740891022
"TRIUMII.US.Equity",-0.0896140071044638,0.184793813197058,0.0413336126364891,-0.177130607433631,-0.214943641550472,-0.156440475137458,-1.01797149799832,0.720476085836662,0.583333333333333,-0.230270712861031,-0.267480063413366
"TRIUMPH.US.Equity",0.0206842858479495,0.124439797508675,0.0236268889950271,-0.0680999999999999,-0.075156800298962,0.0973537678680759,-0.80248923419447,1.18970837886692,0.5,-0.120848166178343,0.00960202978703295
"TWINLLP.US.Equity",0.0758460576179922,0.0192949119694569,5.80237020535574e-05,-0.000201000000000118,0.201961307108522,105.558874216837,-0.28672175415304,366.666666666667,0.916666666666667,1.90318514231804,3.45616993843807
"VAHOLLP.US.Equity",0.211977362555115,0.0879709869528275,0.00341125587821651,-0.0110000000000001,0.450219212473384,4.81738512735817,1.4334769640053,12.0786516853933,0.666666666666667,1.72908720657412,2.82328735057796
"VALUEWO.US.Equity",0.565456082990274,0.118134772962148,0.00458993464005752,-0.0158999999999999,0.984283057596542,8.40242538461288,2.85777094668821,30.106855345912,0.916666666666667,0.121483550526678,-1.14275000942457
"VICEQLP.US.Equity",-0.0108421246043163,0.0892955069677997,0.0199752605343877,-0.100115235507985,-0.217241393529823,-0.0300329833312513,-1.2802176006434,0.942499540731156,0.583333333333333,-0.645696352906669,-1.00302413880472
"VLDSX.US.Equity",0.031060950376981,0.0227105166727984,0.00296138672471755,-0.011969492224,-0.370362661399224,0.868483891414746,-1.57012388540387,2.89622757434259,0.666666666666667,0.137193929526749,-0.640048016764052
"VLTAVAF.MV.Equity",0.133604894228466,0.110082132940488,0.0135531683718851,-0.0507975384542662,0.187593244032968,0.808765377405898,-0.078061897344271,2.32259459242054,0.583333333333333,0.186555660135201,-1.52507195617548
"VOYPART.US.Equity",0.0473292557081697,0.028424141881986,0.00325551841749769,-0.0157375218040702,-0.135064433287587,1.19543172573766,-0.841748725506886,3.66862857142857,0.583333333333333,0.241363620401039,-0.407563538561857
"WEACX.US.Equity",0.182875258160425,0.0435723835265162,0.00561848414461884,-0.019463,0.728757182535961,2.52140962497297,2.05272435339679,9.73441915429276,0.916666666666667,-1.5863807811237,2.32977528887501
"WEBCAPV.US.Equity",0.0987195833806109,0.10068825670039,0.0136456952919227,-0.0372813500000001,0.112097571826158,0.605190854942242,-0.0204342515787114,2.06329399141631,0.583333333333333,0.330867557661855,-0.931071964386503
"WEDOPPT.US.Equity",0.149709129481989,0.0358388406100522,0.000375277674973257,-0.00129999999999997,0.651642370855728,31.2881654919567,1.38324135351748,109.385384615385,0.916666666666667,1.06248243581018,0.930535702123653
"WEISABR.US.Equity",0.00503318909790207,0.0322295222921752,0.00729001145975322,-0.037499530721721,-0.488139601253175,0.062882845822328,-2.25473756295195,1.14439457175106,0.583333333333333,-1.22487514994282,0.260400628725693
"WELENLP.US.Equity",0.119682757114511,0.0593373958616012,0.00987555905590497,-0.0334,0.268546794112776,0.972096865165299,0.132059923299862,3.82352941176471,0.833333333333333,-1.22259432866474,1.58572307444317
"WELENQP.US.Equity",0.121596841474198,0.0589007890609285,0.00971270388889383,-0.0327990000000001,0.278869186989223,1.00298194798319,0.180374777817333,3.90074441687345,0.833333333333333,-1.21338745143206,1.54264203563256
"WESTPRT.US.Equity",0.118544981332374,0.0843292942194197,0.0128561042667157,-0.0413990000000001,0.191024230487212,0.750635635787768,0.545622059617254,2.90782385212277,0.75,-0.38894141186525,-0.0634035607105474
"WINDMIL.US.Equity",0.105220212025143,0.0344031262255468,0.00351188458428425,-0.012,0.344037606231635,2.39664766822495,0.404554390130139,8.21435714285714,0.833333333333333,-0.0519764028672062,0.771446269505779
"WYPSCVA.US.Equity",0.136540290092743,0.124025129418488,0.0158489484404066,-0.0853231609603348,0.175963051017906,0.712981056281997,0.129074505728997,2.18635170603675,0.583333333333333,0.322403865089022,-1.07015553405949
"WYPSCVI.US.Equity",0.136849129245299,0.124296196826188,0.015741293890063,-0.0842087144450151,0.176276050878573,0.719445306027172,0.133130892888226,2.20265486725664,0.583333333333333,0.35366825335659,-0.994003655713035
"ZLPOFUT.KY.Equity",0.133741323022359,0.0633489613892044,0.00721687836487032,-0.0269553280000001,0.30986947097435,1.47801668912544,1.48858122739364,5.12903225806452,0.833333333333333,0.117796235504286,0.0297774025263258
"ZLPUTLP.US.Equity",0.133741323022359,0.0633489613892044,0.00721687836487032,-0.0269553280000001,0.30986947097435,1.47801668912544,1.48858122739364,5.12903225806452,0.833333333333333,0.117796235504286,0.0297774025263258
"ZPENRGF.US.Equity",0.0370138662498685,0.0881732015441509,0.0177435434266477,-0.0499999999999999,-0.0654922050158641,0.187842975884648,-0.430441133390515,1.42548936170213,0.666666666666667,-0.717825915363481,0.14454619303288
"ZWDIMIL.KY.Equity",0.0178163374460638,0.0441039212727889,0.00672325156949126,-0.018143,-0.271251956348364,0.230022628785408,-0.697870160165301,1.42096905906905,0.5,0.665982445217412,0.107402869936381
