Date,USGG10YR Index,,USGGBE10 Index,,USGG5YR Index,,USGGBE05 Index,Date,GJGB10 Index,Date,GJGB2 Index,,GJGB5 Index,,JYGGBE05 Index,,USDJPY Curncy,,TPX Index
2/22/2012,-2.7044,2/22/2012,0.5199,2/22/2012,-5.3576,2/22/2012,1.0936,2/23/2012,0,2/23/2012,0,2/23/2012,-0.314,4/6/2012,2.522,2/22/2012,0.69,4/24/2012,-0.75292
2/23/2012,-0.3466,2/23/2012,-0.0158,2/23/2012,3.3798,2/23/2012,2.6042,2/24/2012,0,2/24/2012,0.901,2/24/2012,-3.47,4/9/2012,-1.302,2/23/2012,-0.36,4/25/2012,0.30726
2/24/2012,-1.043,2/24/2012,-0.9863,2/24/2012,0.1804,2/24/2012,0.0461,2/27/2012,-0.307,2/27/2012,-1.786,2/27/2012,-0.98,4/10/2012,5.961,2/24/2012,1.5,4/26/2012,0.85516
2/27/2012,-2.5379,2/27/2012,-1.0257,2/27/2012,-5.0359,2/27/2012,-0.7807,2/28/2012,-0.821,2/28/2012,1.818,2/28/2012,-0.33,4/11/2012,6.752,2/27/2012,-0.73,4/27/2012,-0.23843
2/28/2012,0.8954,2/28/2012,0.3485,2/28/2012,-0.1892,2/28/2012,-1.04,2/29/2012,-0.414,2/29/2012,0,2/29/2012,-1.656,4/12/2012,3.935,2/28/2012,-0.19,5/1/2012,-1.51946
2/29/2012,1.4244,2/29/2012,0.0053,2/29/2012,1.8947,2/29/2012,-0.3824,3/1/2012,-0.727,3/1/2012,3.571,3/1/2012,0.673,4/13/2012,2.997,2/29/2012,0.86,5/2/2012,0.42813
3/1/2012,2.8225,3/1/2012,0.5321,3/1/2012,3.3556,3/1/2012,0.6978,3/2/2012,1.36,3/2/2012,-4.31,3/2/2012,1.672,4/16/2012,1.11,3/1/2012,-0.04,5/7/2012,-2.29571
3/2/2012,-2.5757,3/2/2012,-1.6702,3/2/2012,-5.7775,3/2/2012,-1.7752,3/5/2012,2.477,3/5/2012,0,3/5/2012,-1.974,4/17/2012,2.515,3/2/2012,0.85,5/8/2012,0.73539
3/5/2012,1.8496,3/5/2012,-1.0387,3/5/2012,4.023,3/5/2012,-0.0065,3/6/2012,0,3/6/2012,3.604,3/6/2012,-0.671,4/18/2012,7.88,3/5/2012,-0.31,5/9/2012,-1.20971
3/6/2012,-3.369,3/6/2012,-1.6094,3/6/2012,-5.7137,3/6/2012,-1.1242,3/7/2012,-1.007,3/7/2012,0,3/7/2012,-2.703,4/19/2012,1.102,3/6/2012,-0.82,5/10/2012,-0.41603
3/7/2012,1.6951,3/7/2012,1.7242,3/7/2012,3.5146,3/7/2012,2.4963,3/8/2012,1.017,3/8/2012,0,3/8/2012,1.736,4/20/2012,1.075,3/7/2012,0.25,5/11/2012,-0.80811
3/8/2012,1.8497,3/8/2012,1.4252,3/8/2012,3.5936,3/8/2012,0.7482,3/9/2012,-0.201,3/9/2012,0,3/9/2012,0,4/23/2012,0.495,3/8/2012,0.58,5/14/2012,-0.17417
3/9/2012,0.7813,3/9/2012,1.7006,3/9/2012,1.6492,3/9/2012,1.9879,3/12/2012,-1.11,3/12/2012,0,3/12/2012,3.413,4/24/2012,2.969,3/9/2012,1.1,5/15/2012,-1.59621
3/12/2012,0.2589,3/12/2012,0.1502,3/12/2012,1.4446,3/12/2012,0.2944,3/13/2012,-0.306,3/13/2012,-4.348,3/13/2012,0,4/25/2012,0.489,3/12/2012,-0.28,5/16/2012,-1.30008
3/13/2012,4.5824,3/13/2012,2.1364,3/13/2012,8.3862,3/13/2012,2.4265,3/14/2012,3.685,3/14/2012,0,3/14/2012,6.271,4/26/2012,3.95,3/13/2012,0.86,5/17/2012,2.24163
3/14/2012,6.6946,3/14/2012,1.3753,3/14/2012,11.4265,3/14/2012,0.3132,3/15/2012,3.85,3/15/2012,8.182,3/15/2012,14.596,4/27/2012,0.873,3/14/2012,0.95,5/18/2012,-2.58683
3/15/2012,0.4771,3/15/2012,0.672,3/15/2012,-0.7345,3/15/2012,-0.6801,3/16/2012,-0.38,3/16/2012,-2.521,3/16/2012,-1.084,4/30/2012,0.006,3/15/2012,-0.19,5/21/2012,-0.29315
3/16/2012,0.6395,3/16/2012,0.8137,3/16/2012,2.4386,3/16/2012,-0.4203,3/19/2012,-1.145,3/19/2012,-2.586,3/19/2012,-2.466,5/2/2012,8.684,3/16/2012,-0.17,5/22/2012,0.28099
3/19/2012,3.6242,3/19/2012,0.9334,3/19/2012,7.233,3/19/2012,0.2829,3/20/2012,0,3/20/2012,0,3/20/2012,0,5/3/2012,-0.211,3/19/2012,-0.1,5/23/2012,-0.88497
3/20/2012,-0.7584,3/20/2012,0.0678,3/20/2012,0.0143,3/20/2012,-0.783,3/21/2012,-1.158,3/21/2012,0,3/21/2012,-2.247,5/8/2012,5.58,3/20/2012,0.42,5/24/2012,-0.0065
3/21/2012,-2.6746,3/21/2012,-1.4146,3/21/2012,-4.8034,3/21/2012,-1.8751,3/22/2012,0.293,3/22/2012,3.54,3/22/2012,-0.287,5/9/2012,1.831,3/21/2012,-0.35,5/25/2012,-0.22023
3/22/2012,-0.7801,3/22/2012,-0.8087,3/22/2012,-1.5758,3/22/2012,-1.8668,3/23/2012,0.097,3/23/2012,-2.564,3/23/2012,-1.153,5/10/2012,4.262,3/22/2012,-1.04,5/28/2012,0.04993
3/23/2012,-2.0386,3/23/2012,-0.301,3/23/2012,-3.3392,3/23/2012,-0.1314,3/26/2012,-1.265,3/26/2012,0.877,3/26/2012,-3.79,5/11/2012,-0.077,3/23/2012,-0.23,5/29/2012,0.89711
3/26/2012,0.7251,3/26/2012,-0.7482,3/26/2012,-0.2931,3/26/2012,-0.838,3/27/2012,0.098,3/27/2012,1.739,3/27/2012,-0.909,5/14/2012,0.771,3/26/2012,0.57,5/30/2012,0.11066
3/27/2012,-2.8607,3/27/2012,-0.9179,3/27/2012,-5.9158,3/27/2012,0.7344,3/28/2012,-1.181,3/28/2012,-2.564,3/28/2012,-1.529,5/15/2012,3.061,3/27/2012,0.42,5/31/2012,0.16483
3/28/2012,0.7374,3/28/2012,-0.1098,3/28/2012,1.7827,3/28/2012,0.0877,3/29/2012,-0.896,3/29/2012,2.632,3/29/2012,-0.311,5/16/2012,1.758,3/28/2012,-0.32,6/1/2012,-1.26621
3/29/2012,-1.8614,3/29/2012,-0.5809,3/29/2012,-1.9783,3/29/2012,-1.1933,3/30/2012,-0.603,3/30/2012,0.855,3/30/2012,-0.935,5/17/2012,2.767,3/29/2012,-0.53,6/4/2012,-2.03073
3/30/2012,2.3198,3/30/2012,0.9112,3/30/2012,2.5429,3/30/2012,0.2855,4/2/2012,2.427,4/2/2012,3.39,4/2/2012,7.233,5/18/2012,-0.681,3/30/2012,0.5,6/5/2012,1.32594
4/2/2012,-1.2112,4/2/2012,1.2732,4/2/2012,-2.9441,4/2/2012,1.3359,4/3/2012,1.876,4/3/2012,1.639,4/3/2012,2.053,5/21/2012,2.435,4/2/2012,-0.95,6/6/2012,0.95709
4/3/2012,5.3502,4/3/2012,-0.0563,4/3/2012,10.5715,4/3/2012,-0.4537,4/4/2012,-0.388,4/4/2012,-4.839,4/4/2012,-1.437,5/22/2012,2.141,4/3/2012,0.89,6/7/2012,1.09598
4/4/2012,-3.2846,4/4/2012,-2.4427,4/4/2012,-6.8121,4/4/2012,-2.9973,4/5/2012,-2.335,4/5/2012,4.237,4/5/2012,-3.79,5/23/2012,0.027,4/4/2012,-0.42,6/8/2012,-1.58254
4/5/2012,-1.9232,4/5/2012,-0.9715,4/5/2012,-3.1032,4/5/2012,-1.0733,4/6/2012,-0.996,4/6/2012,-4.065,4/6/2012,-4.848,5/24/2012,1.13,4/5/2012,-0.11,6/11/2012,1.6795
4/6/2012,-5.7815,4/6/2012,-2.0842,4/6/2012,-10.8788,4/6/2012,-2.1404,4/9/2012,-2.515,4/9/2012,-5.085,4/9/2012,-5.096,5/25/2012,-0.572,4/6/2012,-0.89,6/12/2012,-0.66826
4/9/2012,-0.3436,4/9/2012,-0.1764,4/9/2012,1.2533,4/9/2012,-0.4448,4/10/2012,-1.445,4/10/2012,-0.893,4/10/2012,-1.007,5/28/2012,-0.473,4/9/2012,-0.18,6/13/2012,0.28577
4/10/2012,-3.1777,4/10/2012,0.4997,4/10/2012,-6.3666,4/10/2012,-0.2231,4/11/2012,-0.419,4/11/2012,-0.901,4/11/2012,0,5/29/2012,-1.076,4/10/2012,-1.01,6/14/2012,-0.01921
4/11/2012,2.6603,4/11/2012,2.9712,4/11/2012,3.5752,4/11/2012,2.8986,4/12/2012,0,4/12/2012,0,4/12/2012,2.034,5/30/2012,0.609,4/11/2012,0.24,6/15/2012,0.88866
4/12/2012,0.7807,4/12/2012,-0.3786,4/12/2012,1.0873,4/12/2012,-0.7649,4/13/2012,-0.421,4/13/2012,1.818,4/13/2012,-1.993,5/31/2012,-1.673,4/12/2012,0.04,6/18/2012,1.13213
4/13/2012,-3.3473,4/13/2012,-1.4523,4/13/2012,-4.7164,4/13/2012,0.046,4/16/2012,-0.739,4/16/2012,1.786,4/16/2012,-1.017,6/8/2012,-6.237,4/13/2012,0.05,6/19/2012,-0.28044
4/16/2012,-0.0888,4/16/2012,-0.4981,4/16/2012,-0.3886,4/16/2012,-0.8851,4/17/2012,-0.745,4/17/2012,-2.632,4/17/2012,-2.397,6/11/2012,1.763,4/16/2012,-0.64,6/20/2012,0.967
4/17/2012,0.887,4/17/2012,1.3812,4/17/2012,1.3222,4/17/2012,0.498,4/18/2012,0.857,4/18/2012,1.802,4/18/2012,2.807,6/12/2012,-2.167,4/17/2012,0.55,6/21/2012,0.09272
4/18/2012,-1.1434,4/18/2012,-0.9919,4/18/2012,-1.7004,4/18/2012,-1.3699,4/19/2012,-0.106,4/19/2012,-1.77,4/19/2012,-1.024,6/13/2012,-2.284,4/18/2012,0.51,6/22/2012,-0.77465
4/19/2012,-0.4446,4/19/2012,-2.3641,4/19/2012,0.181,4/19/2012,-2.7973,4/20/2012,-0.106,4/20/2012,0,4/20/2012,-2.414,6/14/2012,-1.726,4/19/2012,0.43,6/25/2012,0.3008
4/20/2012,-0.1799,4/20/2012,1.3617,4/20/2012,-0.0304,4/20/2012,4.3617,4/23/2012,-2.023,4/23/2012,0,4/23/2012,-4.947,6/15/2012,-1.244,4/20/2012,-0.11,6/26/2012,-0.66219
4/23/2012,-1.4294,4/23/2012,-0.5369,4/23/2012,-3.0695,4/23/2012,-0.3026,4/24/2012,1.413,4/24/2012,2.703,4/24/2012,2.974,6/18/2012,-3.072,4/23/2012,-0.42,6/27/2012,0.49969
4/24/2012,1.9938,4/24/2012,1.2469,4/24/2012,3.5407,4/24/2012,2.6796,4/25/2012,-1.072,4/25/2012,-1.754,4/25/2012,-0.361,6/19/2012,-2.85,4/24/2012,0.17,6/28/2012,2.24968
4/25/2012,0.5344,4/25/2012,0.2656,4/25/2012,-0.7734,4/25/2012,0.3334,4/26/2012,-0.65,4/26/2012,1.786,4/26/2012,1.087,6/20/2012,1.042,4/25/2012,0.02,6/29/2012,0.96381
4/26/2012,-2.302,4/26/2012,0.8055,4/26/2012,-2.0483,4/26/2012,0.771,4/27/2012,-2.181,4/27/2012,-2.632,4/27/2012,-5.735,6/21/2012,0.566,4/26/2012,-0.43,7/2/2012,0.38192
4/27/2012,-0.1834,4/27/2012,-0.5772,4/27/2012,0.3882,4/27/2012,1.1195,4/30/2012,0,4/30/2012,-2.703,4/30/2012,0,6/22/2012,0.479,4/27/2012,-0.89,7/3/2012,0.45342
4/30/2012,-1.0874,4/30/2012,-0.4105,4/30/2012,-2.1303,4/30/2012,0.6703,5/1/2012,-1.784,5/1/2012,6.481,5/1/2012,-2.281,6/25/2012,-0.204,4/30/2012,-0.56,7/4/2012,0.22971
5/1/2012,1.5561,5/1/2012,0.5195,5/1/2012,2.5655,5/1/2012,0.0807,5/2/2012,1.249,5/2/2012,-1.739,5/2/2012,5.058,6/26/2012,-0.852,5/1/2012,0.34,7/5/2012,-0.39902
5/2/2012,-0.8133,5/2/2012,-0.0605,5/2/2012,-0.7748,5/2/2012,-0.7697,5/3/2012,0,5/3/2012,0,5/3/2012,0,6/27/2012,0.012,5/2/2012,0.06,7/6/2012,-0.21018
5/3/2012,0.181,5/3/2012,-0.7595,5/3/2012,-0.0035,5/3/2012,-1.5396,5/4/2012,0,5/4/2012,0,5/4/2012,0,7/2/2012,1.615,5/3/2012,0.05,7/9/2012,-1.07324
5/4/2012,-2.7231,5/4/2012,-1.6105,5/4/2012,-4.6814,5/4/2012,-2.9957,5/7/2012,-3.475,5/7/2012,-2.655,5/7/2012,-7.778,7/3/2012,-0.507,5/4/2012,-0.41,7/10/2012,-0.46029
5/7/2012,-0.3735,5/7/2012,-0.659,5/7/2012,-0.8225,5/7/2012,-0.3289,5/8/2012,1.278,5/8/2012,1.818,5/8/2012,6.426,7/4/2012,0.578,5/7/2012,0.09,7/11/2012,-0.38578
5/8/2012,-1.6787,5/8/2012,-0.6465,5/8/2012,-2.064,5/8/2012,0.3501,5/9/2012,-2.064,5/9/2012,-1.786,5/9/2012,-6.792,7/5/2012,-0.09,5/8/2012,-0.06,7/12/2012,-0.88338
5/9/2012,-0.9477,5/9/2012,-1.4261,5/9/2012,-0.8482,5/9/2012,-0.4418,5/10/2012,1.639,5/10/2012,1.818,5/10/2012,4.049,7/6/2012,-0.046,5/9/2012,-0.29,7/13/2012,-0.01517
5/10/2012,2.4263,5/10/2012,0.3078,5/10/2012,0.4152,5/10/2012,0.6134,5/11/2012,-1.728,5/11/2012,-6.25,5/11/2012,-4.28,7/23/2012,-13.832,5/10/2012,0.36,7/17/2012,-0.30849
5/11/2012,-1.5733,5/11/2012,-1.0085,5/11/2012,-1.5045,5/11/2012,-1.8225,5/14/2012,-0.352,5/14/2012,2.857,5/14/2012,-1.626,7/24/2012,2.946,5/11/2012,0.01,7/18/2012,-0.02641
5/14/2012,-4.022,5/14/2012,-0.2463,5/14/2012,-4.9407,5/14/2012,-0.3743,5/15/2012,0.471,5/15/2012,0,5/15/2012,3.306,7/25/2012,-1.033,5/14/2012,-0.11,7/19/2012,1.19601
5/15/2012,0.1943,5/15/2012,0.3179,5/15/2012,2.6941,5/15/2012,0.4921,5/16/2012,-2.342,5/16/2012,-2.778,5/16/2012,-6,7/26/2012,2.408,5/15/2012,0.41,7/20/2012,-1.6689
5/16/2012,-0.3877,5/16/2012,-1.5906,5/16/2012,1.7487,5/16/2012,-1.4927,5/17/2012,1.918,5/17/2012,4.762,5/17/2012,4.255,7/27/2012,-0.067,5/16/2012,0.19,7/23/2012,-1.68612
5/17/2012,-3.5893,5/17/2012,-0.3338,5/17/2012,-1.5238,5/17/2012,-1.5323,5/18/2012,-2.353,5/18/2012,-9.091,5/18/2012,-11.02,7/30/2012,0.38,5/17/2012,-1.31,7/24/2012,-0.10368
5/18/2012,1.5048,5/18/2012,1.4736,5/18/2012,2.3881,5/18/2012,-0.7098,5/21/2012,3.494,5/21/2012,3,5/21/2012,10.55,7/31/2012,-0.081,5/18/2012,-0.33,7/25/2012,-1.59975
5/21/2012,1.0913,5/21/2012,1.5037,5/21/2012,-0.6545,5/21/2012,1.2187,5/22/2012,0.466,5/22/2012,0,5/22/2012,-3.32,8/1/2012,-0.783,5/21/2012,0.37,7/26/2012,1.11853
5/22/2012,1.5748,5/22/2012,0.3923,5/22/2012,1.9405,5/22/2012,-0.666,5/23/2012,1.043,5/23/2012,0,5/23/2012,0,8/2/2012,-0.151,5/22/2012,0.82,7/27/2012,1.23774
5/23/2012,-1.938,5/23/2012,-0.9555,5/23/2012,-3.1977,5/23/2012,-3.2162,5/24/2012,-0.115,5/24/2012,0,5/24/2012,1.717,8/3/2012,-0.398,5/23/2012,-0.61,7/30/2012,1.16737
5/24/2012,2.4719,5/24/2012,0.3464,5/24/2012,6.8448,5/24/2012,0.1162,5/25/2012,1.952,5/25/2012,1.942,5/25/2012,0,9/3/2012,4.891,5/24/2012,0.16,7/31/2012,0.74044
5/25/2012,-2.2211,5/25/2012,-1.2305,5/25/2012,-3.0692,5/25/2012,-1.4526,5/28/2012,-0.563,5/28/2012,-1.905,5/28/2012,-1.688,9/4/2012,0.581,5/25/2012,0.1,8/1/2012,-0.97556
5/28/2012,0,5/28/2012,0,5/28/2012,0,5/28/2012,0,5/29/2012,-3.511,5/29/2012,-2.913,5/29/2012,-6.438,9/5/2012,-1.01,5/28/2012,-0.26,8/2/2012,0.38714
5/29/2012,0.3944,5/29/2012,-0.9257,5/29/2012,1.8993,5/29/2012,-1.3504,5/30/2012,-0.235,5/30/2012,3,5/30/2012,2.294,9/6/2012,1.412,5/29/2012,0.03,8/3/2012,-1.68563
5/30/2012,-7.0372,5/30/2012,-2.0899,5/30/2012,-10.9554,5/30/2012,-2.4944,5/31/2012,-3.059,5/31/2012,1.942,5/31/2012,-7.175,9/7/2012,1.689,5/30/2012,-0.53,8/6/2012,2.18756
5/31/2012,-3.9607,5/31/2012,0.7575,5/31/2012,-4.8569,5/31/2012,0.2663,6/1/2012,-0.971,6/1/2012,0,6/1/2012,-2.415,9/10/2012,0.106,5/31/2012,-0.95,8/7/2012,0.41539
6/1/2012,-6.7899,6/1/2012,-1.9687,6/1/2012,-5.3447,6/1/2012,-4.2288,6/4/2012,0.735,6/4/2012,4.762,6/4/2012,4.455,9/11/2012,-0.062,6/1/2012,-0.38,8/8/2012,0.58036
6/4/2012,4.9526,6/4/2012,1.5272,6/4/2012,9.0047,6/4/2012,1.8491,6/5/2012,4.866,6/5/2012,-7.273,6/5/2012,7.109,9/12/2012,0.565,6/4/2012,0.41,8/9/2012,0.52397
6/5/2012,3.3132,6/5/2012,2.3832,6/5/2012,0.4771,6/5/2012,1.4005,6/6/2012,-1.624,6/6/2012,0,6/6/2012,-6.637,9/13/2012,0.983,6/5/2012,0.52,8/10/2012,-0.12593
6/6/2012,5.3861,6/6/2012,0.9123,6/6/2012,7.5529,6/6/2012,1.8584,6/7/2012,4.009,6/7/2012,0,6/7/2012,-1.422,9/14/2012,2.748,6/6/2012,0.56,8/13/2012,-0.06796
6/7/2012,-1.233,6/7/2012,-0.5761,6/7/2012,-2.8475,6/7/2012,1.6258,6/8/2012,-2.948,6/8/2012,0,6/8/2012,-8.654,9/17/2012,0.034,6/7/2012,0.56,8/14/2012,-0.20244
6/8/2012,-0.2131,6/8/2012,0.372,6/8/2012,0.2455,6/8/2012,1.7348,6/11/2012,1.869,6/11/2012,0.98,6/11/2012,11.579,9/18/2012,4.45,6/8/2012,-0.18,8/15/2012,-0.5348
6/11/2012,-3.0131,6/11/2012,-1.2136,6/11/2012,-3.8308,6/11/2012,-0.3567,6/12/2012,-2.523,6/12/2012,-0.971,6/12/2012,-3.774,9/19/2012,2.272,6/11/2012,-0.06,8/16/2012,1.16892
6/12/2012,4.9306,6/12/2012,0.9672,6/12/2012,8.4661,6/12/2012,1.2213,6/13/2012,1.059,6/13/2012,0,6/13/2012,3.922,9/20/2012,-1.112,6/12/2012,0.11,8/17/2012,0.53884
6/13/2012,-4.2965,6/13/2012,-1.9294,6/13/2012,-5.4144,6/13/2012,-1.0718,6/14/2012,0.349,6/14/2012,0.98,6/14/2012,10.849,9/21/2012,0.967,6/13/2012,-0.06,8/20/2012,0.02589
6/14/2012,3.0936,6/14/2012,0.4591,6/14/2012,5.0533,6/14/2012,0.8355,6/15/2012,-1.044,6/15/2012,-0.971,6/15/2012,-0.851,9/24/2012,2.579,6/14/2012,-0.16,8/21/2012,0.12891
6/15/2012,-3.9405,6/15/2012,0.7111,6/15/2012,-8.9365,6/15/2012,3.384,6/18/2012,-1.524,6/18/2012,0.98,6/18/2012,-1.288,9/25/2012,0.314,6/15/2012,-0.78,8/22/2012,-0.11665
6/18/2012,-0.2178,6/18/2012,-0.2919,6/18/2012,1.4424,6/18/2012,-0.6659,6/19/2012,-2.381,6/19/2012,-0.971,6/19/2012,-6.087,9/26/2012,0.214,6/18/2012,0.48,8/23/2012,1.13788
6/19/2012,2.912,6/19/2012,1.7197,6/19/2012,3.3183,6/19/2012,1.3023,6/20/2012,0.61,6/20/2012,0.98,6/20/2012,3.704,9/27/2012,1.017,6/19/2012,-0.2,8/24/2012,-1.20177
6/20/2012,2.316,6/20/2012,-0.7821,6/20/2012,6.896,6/20/2012,-0.2366,6/21/2012,-0.364,6/21/2012,-0.971,6/21/2012,-1.339,9/28/2012,1.122,6/20/2012,0.75,8/27/2012,-0.28365
6/21/2012,-2.4733,6/21/2012,-2.826,6/21/2012,-3.8623,6/21/2012,-6.0411,6/22/2012,0.973,6/22/2012,0.98,6/22/2012,0.905,10/1/2012,0.097,6/21/2012,0.93,8/28/2012,-0.93643
6/22/2012,3.5899,6/22/2012,0.4056,6/22/2012,4.2799,6/22/2012,-1.2278,6/25/2012,0.12,6/25/2012,-0.971,6/25/2012,-1.345,10/2/2012,0.02,6/22/2012,0.19,8/29/2012,0.18076
6/25/2012,-4.288,6/25/2012,-0.6979,6/25/2012,-6.4381,6/25/2012,-2.1697,6/26/2012,-0.842,6/26/2012,0.98,6/26/2012,-4.091,10/3/2012,0.427,6/25/2012,-0.96,8/30/2012,-0.59213
6/26/2012,1.4873,6/26/2012,0.8865,6/26/2012,2.3024,6/26/2012,-0.6332,6/27/2012,-1.82,6/27/2012,-0.971,6/27/2012,-0.948,10/4/2012,1.844,6/26/2012,-0.18,8/31/2012,-1.33209
6/27/2012,-0.5268,6/27/2012,-0.4562,6/27/2012,-0.8913,6/27/2012,-0.122,6/28/2012,0.742,6/28/2012,8.824,6/28/2012,2.871,10/5/2012,1.455,6/27/2012,0.25,9/3/2012,-0.36052
6/28/2012,-2.5288,6/28/2012,-0.3519,6/28/2012,-3.8769,6/28/2012,-1.7791,6/29/2012,2.699,6/29/2012,2.703,6/29/2012,2.326,10/8/2012,-0.139,6/28/2012,-0.33,9/4/2012,-0.43161
6/29/2012,4.3211,6/29/2012,1.3314,6/29/2012,4.399,6/29/2012,4.238,7/2/2012,-0.956,7/2/2012,-14.912,7/2/2012,-3.636,10/9/2012,-0.059,6/29/2012,0.42,9/5/2012,-1.12039
7/2/2012,-3.4285,7/2/2012,-0.828,7/2/2012,-6.2129,7/2/2012,-0.9681,7/3/2012,-1.327,7/3/2012,1.031,7/3/2012,-0.472,10/10/2012,0.379,7/2/2012,-0.35,9/6/2012,-0.60894
7/3/2012,2.5748,7/3/2012,1.1194,7/3/2012,3.3001,7/3/2012,4.282,7/4/2012,0,7/4/2012,10.204,7/4/2012,0.948,10/11/2012,0.022,7/3/2012,0.35,9/7/2012,3.25614
7/4/2012,0,7/4/2012,0,7/4/2012,0,7/4/2012,0,7/5/2012,-0.856,7/5/2012,-7.407,7/5/2012,-5.164,10/12/2012,1.06,7/4/2012,0.11,9/10/2012,0.17984
7/5/2012,-1.9945,7/5/2012,-0.1269,7/5/2012,-3.6707,7/5/2012,1.1472,7/6/2012,-1.356,7/6/2012,5,7/6/2012,-0.99,10/15/2012,0.044,7/5/2012,0.05,9/11/2012,-0.05039
7/6/2012,-2.994,7/6/2012,-1.1754,7/6/2012,-4.0641,7/6/2012,-1.9047,7/9/2012,-0.5,7/9/2012,-15.238,7/9/2012,-3.5,10/16/2012,1.323,7/6/2012,-0.33,9/12/2012,1.17543
7/9/2012,-2.4127,7/9/2012,-0.2515,7/9/2012,-2.7352,7/9/2012,-0.0743,7/10/2012,0.126,7/10/2012,14.607,7/10/2012,2.591,10/17/2012,0.928,7/9/2012,-0.13,9/13/2012,0.64804
7/10/2012,-0.6759,7/10/2012,0.2242,7/10/2012,-1.0299,7/10/2012,1.2234,7/11/2012,-0.878,7/11/2012,-4.902,7/11/2012,-4.04,10/18/2012,1.662,7/10/2012,-0.16,9/14/2012,0.88085
7/11/2012,1.011,7/11/2012,0.1886,7/11/2012,3.596,7/11/2012,0.5558,7/12/2012,-2.025,7/12/2012,-3.093,7/12/2012,-5.789,10/19/2012,0.539,7/11/2012,0.42,9/18/2012,-0.27606
7/12/2012,-2.7927,7/12/2012,-1.2608,7/12/2012,-2.7471,7/12/2012,-1.3779,7/13/2012,0.517,7/13/2012,11.702,7/13/2012,3.911,10/22/2012,0.687,7/12/2012,-0.56,9/19/2012,1.13223
7/13/2012,0.9031,7/13/2012,1.0749,7/13/2012,-0.5454,7/13/2012,1.0294,7/16/2012,0,7/16/2012,0,7/16/2012,0,10/23/2012,0.754,7/13/2012,-0.16,9/20/2012,-1.33629
7/16/2012,-1.0276,7/16/2012,0.1801,7/16/2012,-3.3598,7/16/2012,0.0316,7/17/2012,-0.643,7/17/2012,-2.857,7/17/2012,-1.613,10/24/2012,-0.43,7/16/2012,-0.39,9/21/2012,0.55924
7/17/2012,2.4101,7/17/2012,0.1311,7/17/2012,3.9868,7/17/2012,-0.6681,7/18/2012,-1.811,7/18/2012,-1.961,7/18/2012,-3.825,10/25/2012,1.056,7/17/2012,0.24,9/24/2012,0.00137
7/18/2012,-0.9037,7/18/2012,0.0935,7/18/2012,-3.0907,7/18/2012,0.6599,7/19/2012,-2.24,7/19/2012,2,7/19/2012,2.273,10/26/2012,-0.308,7/18/2012,-0.33,9/25/2012,0.48935
7/19/2012,0.9036,7/19/2012,1.2312,7/19/2012,0.7815,7/19/2012,0.9886,7/20/2012,0.27,7/20/2012,-1.961,7/20/2012,2.778,10/29/2012,0.543,7/19/2012,-0.27,9/26/2012,-1.86963
7/20/2012,-3.3831,7/20/2012,1.9134,7/20/2012,-5.5615,7/20/2012,-1.581,7/23/2012,-2.151,7/23/2012,0,7/23/2012,-3.243,10/30/2012,-1.053,7/20/2012,-0.13,9/27/2012,0.5918
7/23/2012,-2.0905,7/23/2012,-1.3495,7/23/2012,-3.0777,7/23/2012,-2.1368,7/24/2012,1.099,7/24/2012,-2,7/24/2012,1.117,10/31/2012,0.204,7/23/2012,-0.11,9/28/2012,-1.43849
7/24/2012,-2.7186,7/24/2012,-0.8019,7/24/2012,-2.602,7/24/2012,-2.5802,7/25/2012,-1.223,7/25/2012,4.082,7/25/2012,-2.21,11/1/2012,0.135,7/24/2012,-0.28,10/1/2012,-0.81482
7/25/2012,0.72,7/25/2012,-0.5706,7/25/2012,1.4533,7/25/2012,-1.6362,7/26/2012,1.513,7/26/2012,-3.922,7/26/2012,4.52,11/5/2012,-0.485,7/25/2012,-0.03,10/2/2012,-0.22233
7/26/2012,2.8873,7/26/2012,-1.0043,7/26/2012,7.5559,7/26/2012,2.5469,7/27/2012,1.22,7/27/2012,4.082,7/27/2012,1.622,11/6/2012,1.815,7/26/2012,0.06,10/3/2012,-1.1276
7/27/2012,7.545,7/27/2012,3.5266,7/27/2012,9.9646,7/27/2012,3.7841,7/30/2012,4.284,7/30/2012,2.941,7/30/2012,4.787,11/7/2012,0.133,7/27/2012,0.32,10/4/2012,1.36945
7/30/2012,-2.8697,7/30/2012,0.8399,7/30/2012,-6.1259,7/30/2012,0.1555,7/31/2012,1.926,7/31/2012,-1.905,7/31/2012,0.508,11/8/2012,-3.086,7/30/2012,-0.36,10/5/2012,-0.2459
7/31/2012,-2.266,7/31/2012,0.7404,7/31/2012,-4.943,7/31/2012,2.0612,8/1/2012,-1.763,8/1/2012,-6.796,8/1/2012,-9.596,11/9/2012,0.982,7/31/2012,-0.08,10/9/2012,-0.67637
8/1/2012,3.8187,8/1/2012,1.8374,8/1/2012,9.3421,8/1/2012,1.8826,8/2/2012,-0.385,8/2/2012,2.083,8/2/2012,-1.117,11/12/2012,-0.679,8/1/2012,0.41,10/10/2012,-1.51484
8/2/2012,-3.0194,8/2/2012,-1.3532,8/2/2012,-3.7601,8/2/2012,-1.7547,8/3/2012,-4.376,8/3/2012,-5.102,8/3/2012,-8.475,11/13/2012,2.878,8/2/2012,-0.25,10/11/2012,-0.55564
