"","ann.ret.incep","ann.std.incep","downrisk.incep","drawdown.incep","sharpe.incep","sortino.incep","inforatio.incep","alpha.incep","beta.incep","corr.bhf.incep","corr.bidx.incep","omega.incep","wl.incep","skewness.incep","kurtosis.incep"
"SVGRCMN.KY.Equity",0.111719348441378,0.0715015595781837,0.0466667999896055,-0.102692396667061,1.49254574405031,2.28683664757705,0.694285538911275,0.0083538102564149,0.108330408781149,0.30125669317294,0.198382314317746,2.95864692727682,0.702127659574468,-0.542669080863815,0.631632734312583
"TALACTE.KY.Equity",0.0428599314477436,0.0429309866755642,0.042478897323109,-0.1177309975227,0.881878903316541,0.891264459144691,-0.0757836923906382,0.00343966874388682,0.0277728501060446,0.272369940875706,0.0943593622230813,2.15130698128541,0.709090909090909,-1.53383949259201,4.50427708485778
"TALENHE.KY.Equity",0.0796126317221078,0.0879857475116885,0.0891499698023369,-0.25025774128648,0.848008158505397,0.836933897874994,0.169560183429103,0.00637865559235798,0.0719842718192159,0.299877614248773,0.121289503249255,2.03117155526071,0.713375796178344,-1.68832065741626,5.52121131006316
"TESSEQP.US.Equity",0.0811017309329034,0.0743386473830492,0.0577129715458636,-0.196799048086445,1.02371691726875,1.3186243732473,0.806104682035551,0.00548618761966495,0.358755974314085,0.776113556086606,0.767516317500376,2.26266867947554,0.684615384615385,-0.785965420855825,2.23788158480863
"TKCAEAU.KY.Equity",0.0285298886933356,0.102933407890733,0.0497699499457253,-0.0457086561780001,0.22859331266204,0.472773002966554,-0.754106010380657,-0.0190492217402763,1.36323175865123,0.0349463427643145,0.383981606217816,1.27339767838175,0.615384615384615,0.215922413811685,-0.560715874934116
"TWOPPLD.VI.Equity",-0.00269252052635416,0.160848419386743,0.124407474974212,-0.311198946298635,-0.047824657249869,-0.061833266272374,-0.337930896167382,-4.50892603079317e-05,0.274497148101557,0.363249888988668,0.27524709812281,1.05111214887255,0.591666666666667,-0.601501486454405,1.70969313299438
"VICARCA.KY.Equity",0.0827023321971028,0.0272127512894617,0.00996052152865536,-0.018627653027567,2.85536480198507,7.80103049559819,0.380688017424004,0.00677231535766247,-0.0122890881846615,0.00109931510062733,-0.0658471215012289,12.3856820885244,0.825688073394495,0.811464006540557,0.827714518154018
"WATSABR.AU.Equity",0.0736554259509357,0.146186469604117,0.106929086721514,-0.332596231607823,0.469642820822332,0.642065017629315,0.173129137808279,0.00503359734681191,0.389169378717368,0.401622846016171,0.418379949018276,1.6053379652032,0.617886178861789,0.331371023059372,4.46221313640465
"WGEMNBU.ID.Equity",0.00542785437035875,0.0495033618194848,0.0314188169365479,-0.0685628069562066,0.00864293564382423,0.0136177746992457,-0.226856553958897,0.00072359401655572,-0.0423698563373582,-0.135901606917801,-0.100410102703787,1.10605093401425,0.434782608695652,-0.128124768227247,0.167738703428749
"WILIGEB.VI.Equity",0.110391745274317,0.169040778994902,0.17612422042475,-0.351349053499,0.623469353968694,0.598394389029224,0.0537626057895241,0.00731595163041599,0.547689901962857,0.538696978669363,0.494382976910449,2.01727904709333,0.703448275862069,0.127263578158619,14.2433477363807
"WINCAPA.NA.Equity",0.0576245163420783,0.120769186772023,0.0681800287440747,-0.143089842471077,0.435744561577765,0.771846496862202,0.0842038382108268,0.00617591921226644,-0.175242323955244,-0.0424967710964703,-0.14009445794477,1.48981560271969,0.533333333333333,0.11796782195637,0.0854774366741848
"WMF0001.AU.Equity",0.0488970645224027,0.0778572588829192,0.0521561916105844,-0.127760611322816,0.563814667408399,0.841646277591602,0.0533642070354545,0.00453762891390041,-0.0371411515474505,-0.0953260769655302,-0.0457378980030928,1.6653750862486,0.59375,-0.00763726203998231,0.832591705610849
