"","AAASYWB.KY.Equity","ACAKITO.KY.Equity","AESOPHK.KY.Equity","AHPACOB.KY.Equity","AISMERC.KY.Equity","AJAOPAR.KY.Equity","AKABONA.KY.Equity","AKAMFDA.KY.Equity","ALASOPP.KY.Equity","ALCINDA.KY.Equity","ALLIVFD.AU.Equity","ALTACIF.MP.Equity","APEXGCE.US.Equity","APSASPH.KY.Equity","APSCHIA.KY.Equity","APSCHIN.KY.Equity","ARASALP.KY.Equity","ARCJVAB.KY.Equity","ARMACRO.KY.Equity","ARNASIA.KY.Equity","ASCREHA.KY.Equity","ASEASCF.KY.Equity","ASUKTII.KY.Equity","ATCHSTA.KY.Equity","ATHASIE.SP.Equity","ATLRIVR.KY.Equity","CAMAMAP.KY.Equity","CAMCCGA.KY.Equity","CAMGCSM.KY.Equity","CCASIAU.KY.Equity","CCIOIGF.KY.Equity","CDIFORD.VI.Equity","CEASOPP.AU.Equity","CHCIMPE.KY.Equity","CHEAGLE.KY.Equity","CHINABS.KY.Equity","CLARCOB.BH.Equity","CMCHCSF.KY.Equity","CMSPRGS.KY.Equity","CMTFGRC.KY.Equity","CNALPHA.KY.Equity","CSVCHNO.VI.Equity","DALAOFF.KY.Equity","DALGCHI.KY.Equity","DBDHAAB.KY.Equity","DORASPS.KY.Equity","DRAGALT.KY.Equity","EDAF001.KY.Equity","ENAMIND.KY.Equity","EPICJPF.KY.Equity","EUPIRAQ.KY.Equity","EVENSTR.KY.Equity","EWADVJM.KY.Equity","FMGMONA.BH.Equity","FORASMA.KY.Equity","FOUCHOP.KY.Equity","FRTNHDG.KY.Equity","GAAOPPO.KY.Equity","GAMCOFA.KY.Equity","GBAMBOO.KY.Equity","GHKNCVF.KY.Equity","GLDCHPL.KY.Equity","GLXCDVA.KY.Equity","GOLDCHI.KY.Equity","GREASHI.KY.Equity","GRECVPD.MV.Equity","GRNDRGN.KY.Equity","GRSPOPA.KY.Equity","HADOHV1.VI.Equity","HARMFDR.KY.Equity","HARUSFD.KY.Equity","HJELSFJ.KY.Equity","HKPTRLP.US.Equity","INDMAXG.MP.Equity","INDSMLI.MP.Equity","INFCOPP.KY.Equity","IONISRL.KY.Equity","IVMAOPP.KY.Equity","JAPCHLP.US.Equity","K2AARFA.AU.Equity","KAMWANG.KY.Equity","KARSTAR.US.Equity","KINGSMD.KY.Equity","KISCUSD.KY.Equity","KISGLMS.AU.Equity","KKSPCFA.KY.Equity","KMEFUSD.KY.Equity","KNIASPR.VI.Equity","KOMOFUN.KY.Equity","LBNCHPO.KY.Equity","LEGCHNA.KY.Equity","LHASTRF.KY.Equity","LIMJAPA.KY.Equity","LUASVAL.KY.Equity","LYNASIA.KY.Equity","MIDASEQ.KY.Equity","MNJAPAR.KY.Equity","MQASALA.AU.Equity","MQASLSF.KY.Equity","MWJDA2U.ID.Equity","MWJMA1U.ID.Equity","NAVASIA.KY.Equity","NAVYILD.KY.Equity","NEWHBAS.KY.Equity","NHINDIA.MP.Equity","NORASXD.KY.Equity","NTADUSA.KY.Equity","NTASIAN.KY.Equity","OCMFUND.KY.Equity","OCTAPAF.KY.Equity","OPTJAPT.AU.Equity","OPTPJAI.BH.Equity","OZASIAM.KY.Equity","PANGOLN.KY.Equity","PANNOTI.VI.Equity","PASINLD.KY.Equity","PASINLP.US.Equity","PELAALA.NA.Equity","PENASEF.AU.Equity","PENASEU.KY.Equity","PHALJAM.US.Equity","PPASIAS.KY.Equity","PPCHINA.KY.Equity","PRABRHY.KY.Equity","PRUENHN.KY.Equity","PSAARFL.KY.Equity","PXPVEEF.KY.Equity","QDSPJPA.KY.Equity","QIEFMLB.MP.Equity","QUACHFA.KY.Equity","QUPANEF.VI.Equity","REALRTA.ID.Equity","REGCADY.KY.Equity","RMBJOPP.US.Equity","ROCIMAS.KY.Equity","RVCCLSA.KY.Equity","RVCUSCA.KY.Equity","SECZENU.ID.Equity","SENTCAP.KY.Equity","SENTCRE.KY.Equity","SENVISR.US.Equity","SERICAB.KY.Equity","SMCCNMI.KY.Equity","SPALSAI.BH.Equity","SPASJFA.KY.Equity","SPCHOPA.KY.Equity","SPGRCHC.KY.Equity","SPHERAN.VI.Equity","SPHRILS.VI.Equity","SRGJPPH.KY.Equity","START22.KY.Equity","STEVJPY.GU.Equity","SVGRCMN.KY.Equity","TANTALF.KY.Equity","TELLGNT.KY.Equity","TICHVIA.KY.Equity","TK5YRGA.CH.Equity","TKFUNDS.CH.Equity","TKPROST.CH.Equity","TKYJULB.CH.Equity","TKYJULS.CH.Equity","TOCCATA.KY.Equity","TROPHY1.KY.Equity","TTJPFJP.KY.Equity","UGFMSTA.KY.Equity","UGHDSOA.KY.Equity","UMJKOTA.KY.Equity","VAPAHED.KY.Equity","VERAIUS.ID.Equity","VISFICH.KY.Equity","VITCHBA.KY.Equity","WFASREC.KY.Equity","WFASSCF.KY.Equity","WYCAASV.KY.Equity","YECYOSP.KY.Equity","ZEALCHI.KY.Equity","ZENUSOF.KY.Equity"
"36",-0.14079,0.019745,-0.140805,-0.012112,-0.105804,-0.08744,-0.022268,-0.021027,-0.087424,-0.094729,-0.042372,-0.064752,5e-04,-0.044253,-0.136024,-0.073421,-0.092396,-0.059401,0.017615,-0.090866,-0.043314,-0.081268,0.013226,-0.053835,-0.065561,-0.149791,0.036096,-0.016522,-0.107816,-0.006679,-0.096226,-0.094562,-0.04033,-0.016085,-0.116117,-0.060761,0.001773,-0.031113,-0.202109,-0.201943,-0.049185,-0.163405,-0.028502,-0.0466,-0.0295,-0.050189,-0.138703,-0.042775,-0.083539,0.007939,0.020986,-0.011158,0.029685,-0.077401,-0.0107,-0.149175,-0.123974,-0.131812,0.191291,-0.205256,-0.10568,-0.125642,-0.037515,-0.087727,0.013541,-0.111349,-0.142271,0.007934,-0.023997,-0.191095,-0.189042,0.03628,-0.088825,-0.089888,-0.099597,-0.140405,-0.032889,-0.113241,-0.039,-0.045323,-0.055271,-0.068235,0.096591,0.002483,0.003136,0.008801,-0.088289,-0.014073,-0.107167,-0.116125,-0.206072,0.002476,-0.007584,-0.106325,-0.074729,-0.030812,-0.002119,-0.019213,-0.0212,0.011574,0.010418,-0.087027,-0.114922,-0.08444,-0.066304,-0.008877,-0.12637,-0.126355,-0.077607,-0.018298,-0.060149,-0.061862,-0.0381,-0.109127,-0.068332,-0.0922,-0.1054,0.024096,-0.049761,-0.047714,0.052699,-0.028766,-0.032788,-0.0069,-0.046167,-0.073097,-0.053376,-0.09283,-0.09928,-0.21214,-0.052731,-0.04403,-0.189023,-0.03182,-0.065909,-0.005505,-0.005883,-0.027408,-0.00969,-0.00969,-0.026,-0.040193,-0.062317,0.003843,-0.023086,-0.125321,-0.044765,-0.026696,-0.026477,-0.048791,0.044994,-0.055213,0.013479,0.0899,-0.087,-0.052979,0.006504,-0.080901,-0.143657,-0.095686,-0.004352,-0.068653,-0.049594,-0.012854,-0.069102,-0.098935,-0.00621,-0.021374,-0.021009,-0.077731,0.000707,-0.067252,-0.060101,-0.103804,-0.082787,-0.046323,-0.0709
"37",-0.030951,0.00142,0.033888,-0.00157,-0.003906,0.003491,-0.067941,-0.027332,-0.044237,0.003432,0.003772,0.038116,0.0042,0.011166,-0.064073,-0.01951,-0.036465,-0.050798,-0.00663,-0.036705,-0.02481,0.028267,0.001542,0.010568,-0.014163,0.009525,-0.001582,-0.002215,0.000377,-0.022126,-0.000889,-0.027643,0.005942,-0.01778,0.000793,0.002338,-0.000555,0.005051,-0.047478,-0.038959,0.014286,0.036783,0.0124,0.0062,-0.01956,-0.008505,-0.011075,0.001722,0.015079,0.004406,0.054992,0.001467,-0.03086,-0.037037,0.0039,0.042642,0.039403,-0.00648,0.051591,0.000881,0.012276,0.002119,-0.00526,-5.3e-05,-0.016811,0.006,0.037951,0.001518,-0.040088,NA,0.007822,-0.014712,-0.005018,0.012346,-0.00045,0.011265,-0.038367,0.001508,-0.033,-0.013539,-0.012249,0.006662,0.006325,0.023947,0.028138,0.006027,0.087622,0.015953,-0.106837,-0.008323,0.046796,0.002603,-0.007843,0.028988,-0.051171,-0.003023,0.006542,0.012286,0.011,0.004128,0.001645,0.000357,-0.03603,-0.022165,-0.017058,0.05445,-0.022505,-0.022426,0.025072,-0.003162,-0.079626,-0.025188,-0.0139,-0.000629,-0.008243,-0.0034,-0.004,0.027315,0.010157,0.00949,0.006302,0.001897,0.023544,0.0237,0.004226,-0.000484,-0.006908,-0.011849,0.011244,-0.003656,-0.026153,-0.008967,0.088427,-0.031981,0.007299,-0.021921,-0.023193,-0.038893,-0.004498,-0.004498,-0.0477,-0.053615,-0.007077,-0.008359,-0.021971,-0.034503,-0.003325,-0.02172,-0.021,-0.044247,0.006057,-0.069362,0.019164,-0.045,-0.0021,0.012413,0.008673,-0.007529,0.001976,-0.006619,0.007997,-0.021516,-0.054748,0.001578,-0.000179,0.006762,-0.018505,0.018055,0.000238,-0.029504,0.025157,-0.003857,-0.002911,-0.028225,0.026572,0.005612,-0.007734
"38",0.12062,0.000764,0.047139,0.028826,-0.010534,0.052276,0.049692,0.022966,0.07071,0.016885,0.040102,0.031097,0.0013,0.087972,0.148821,0.098627,0.0805,0.081683,0.019575,0.080682,0.05213,0.023105,-0.00663,0.166053,0.038936,0.095934,-0.006915,0.001018,0.010767,0.050861,0.053054,0.061449,0.032363,-8.6e-05,0.071709,0.034992,-0.000551,0.001975,0.10427,0.129215,-9.7e-05,0.10117,0.0224,0.0467,0.01079,0.016651,0.045606,-0.016484,0.020332,0.007909,-0.142105,0.019013,0.018745,0.018939,-0.0029,0.003897,0.059649,0.08088,-0.020027,0.142512,0.07771,0.103357,-0.005089,0.111975,0.03455,0.052054,0.105701,-0.000542,0.05295,0.001617,-0.006308,-0.017097,0.064579,0.042683,0.034861,0.043544,0.016413,0.069779,0.029302,0.033918,0.032921,0.002757,0.026613,0.021774,0.025195,0.003853,0.071185,0.014876,0.192353,0.084988,0.122871,0.002996,0.012111,0.081286,0.089065,-0.019298,0.001507,-0.008997,-0.0085,0.006483,0.000218,0.056031,0.060649,0.082908,0.027317,0.008017,0.037184,0.037188,0.025917,-0.004734,0.093433,0.038438,0.0378,0.051931,0.109287,0.0362,0.0371,-0.03008,0.029702,0.027734,0.024502,0.012729,0.048967,0.0534,0.054571,0.026375,0.082498,0.019212,0.047767,0.065912,0.020574,0.001269,0.114396,0.05309,0.021739,0.018926,0.018462,0.039578,0.014664,0.014664,0.0506,0.115371,0.064497,0.026437,NA,0.120737,0.056021,0.018803,0.019568,0.066189,0.004834,0.083675,-0.004683,-0.062501,0.0556,0.055408,0.008682,0.100781,0.180193,0.11367,0.033953,0.047674,0.048265,0.017048,0.111275,0.12288,0.007297,-0.046339,0.009577,0.100385,0.004736,0.042318,0.03268,0.017006,0.029546,0.031387,0.021133
"39",0.025484,0.011282,-0.00244,0.003149,0.039472,-0.008828,0.026019,0.008797,0.007668,-0.01057,-0.041308,-0.007775,-0.037697,0.000319,0.00484,0.018427,-0.011778,0.026615,0.015017,-0.011845,0.004701,-0.040156,-0.003514,0.0558,-0.030879,-0.01122,0.007348,-0.005869,-0.021012,-0.016566,-0.002282,-0.02919,-0.033554,-0.018361,-0.033188,0.003757,-0.000554,-0.031978,-0.046114,-0.0403,0.027506,0.036265,-4e-04,-0.0178,0.00599,0.025856,-0.036214,0.01289,-0.013088,0.001451,-0.091733,0.007073,0.018629,-0.02688,0.0071,0.00116,-0.013879,-0.071552,-0.029626,-0.057694,0.030801,-0.0185,0.000167,0.026802,-0.033912,-0.037008,-0.017851,0.000864,0.008857,-0.011371,-0.01126,-0.014409,-0.016006,0.005848,-0.014082,-0.018923,0.011177,-0.008916,0.009199,-0.041927,0.019004,NA,-0.008533,-0.024467,-0.023305,0.007562,-0.10427,-0.010586,0.039223,-0.005487,0.03185,0.002589,0.005608,0.000146,-0.016663,-0.00937,-0.003439,-0.020726,-0.0219,0.013255,0.013629,-0.004055,-0.019947,-0.004991,-0.058839,-0.020997,-0.035187,-0.035182,0.00851,-0.004376,-0.005341,0.001547,0.0059,0.012399,0.001226,0.0278,0.0313,-0.00373,0.013079,0.010121,-0.0138,0.010907,0.044151,-0.005,0.014994,-0.02357,-0.033024,0.074332,-0.014438,-0.030024,-0.0052,0.008003,0.001096,0.041662,-0.0487,0.000832,0.00083,0.018065,0.008281,0.008281,0.0479,0.029971,0.0207,0.017949,0.021942,0.02071,0.012217,0.009988,0.010055,0.018505,-0.003135,-0.02951,0.009492,-0.0084,0.0149,-0.04048,-0.002591,0.042487,0.066403,0.040634,0.003908,0.002859,-0.086331,0.006511,-5.7e-05,-0.000756,0.009626,-9e-04,-0.013457,-0.020846,0.007541,0.017726,0.007991,-0.007228,0.000256,-0.008039,-0.001534
"40",0.024442,0.02188,0.017292,-0.002839,0.054,0.001215,-0.002248,-0.008185,-0.005105,0.037631,-0.007743,0.031445,-0.0057,0.006647,0.052561,0.014687,0.000326,-0.028942,0.013837,0.00021,-0.0247,0.022255,-0.002386,-0.02151,0.006429,-0.027019,-0.013395,0.012643,0.002656,0.00335,-0.010475,0.022745,-0.03367,-0.010489,-0.001147,0.037425,-0.000548,-0.030998,-0.015219,-0.032101,-0.006608,0.089608,0.0062,0.0041,-0.01361,0.002626,-0.023402,-0.0053,0.009884,0.001317,0.177366,0.004113,0.007012,-0.013811,-0.0109,-0.003209,-0.00084,0.019499,-0.05316,-0.009936,-0.012775,0.0137,-0.01557,0.00014,-0.010966,0.020207,-0.042486,0.001232,-1e-05,-0.052807,-0.052218,0.022859,-0.021569,0.02907,0.001229,-0.020772,-0.000402,-0.018466,0.0108,-0.028564,0.017282,0.013202,-0.00092,0.02589,0.029067,0.005135,-0.041271,-0.005761,0.018457,0.009071,0.009995,0.00298,-0.002191,0.000825,0.002124,-0.007283,-0.015225,0.003323,0.0022,0.000546,0.013,-0.028164,-0.001357,-0.004935,0.019778,-0.018051,-0.001013,-0.000938,0.002412,0.009984,-0.022964,-0.001898,0.0222,0.008981,-0.009124,0.0796,0.098,-0.000894,0.007162,0.005329,-0.0131,0.014695,0.012846,0.1072,0.003123,0.006606,0.009272,-0.052514,0.032156,0.026505,0.008274,0.00215,-0.065173,-0.031846,0.001988,-0.010959,-0.010956,-0.016408,7.7e-05,7.7e-05,-0.0203,-0.030043,0.062106,-0.015083,NA,0.045745,-0.014837,0.009941,0.010171,-0.038937,-0.01299,-0.028845,0.013606,0.011349,-0.0128,-0.034834,0.001257,0.05825,0.022308,0.016977,0.018895,-0.013164,-0.036535,0.007376,0.137126,0.053265,0.031203,0.001801,0.019006,0.051051,-0.00034,0.021297,0.019134,0.008127,-0.019696,0.039272,0.003099
"41",-0.147702,0.004562,-0.104349,-0.00462,-0.033184,-0.10114,-0.063456,-0.044498,-0.030786,-0.106646,-0.035984,-0.062072,0.0202,-0.11839,-0.237139,-0.206339,-0.088718,-0.075364,0.033003,-0.089214,-0.020485,-0.059154,-0.03228,-0.242173,-0.070608,-0.156227,0.001598,-0.008583,-0.146949,-0.008324,-0.104883,-0.085512,-0.036822,-0.01908,-0.119944,-0.078644,-0.000507,-0.078877,-0.242857,-0.213582,-0.004061,-0.153006,-0.0693,-0.0944,-0.0191,-0.045727,-0.154126,-0.0246,-0.086153,-0.007628,-0.101113,-0.011666,-0.010807,-0.142729,-0.0147,-0.05996,-0.172177,-0.191439,-0.066462,-0.151598,-0.151102,-0.171547,-0.025041,-0.111479,0.029172,-0.148169,-0.162664,0.00138,-0.020175,NA,-0.178813,-0.04848,-0.137219,-0.090395,NA,-0.115151,-0.033612,-0.11698,-0.057299,-0.071752,-0.053686,-0.080304,-0.002818,-0.006309,-0.004216,0.004158,-0.080183,-0.005381,-0.008068,-0.094334,-0.216765,0.002641,-0.003243,-0.169237,-0.071876,-0.018866,-0.026584,0.010896,0.011,-0.014205,-0.002548,-0.027584,-0.046875,-0.093811,-0.092231,-0.014397,-0.09916,-0.099138,-0.110198,-0.013669,-0.068228,-0.057464,-0.0278,-0.016937,-0.075529,-0.1082,-0.1081,-0.006486,-0.020193,-0.02215,0.036303,-0.021267,-0.047365,-0.1022,-0.064809,-0.049081,-0.065993,0.010244,-0.074267,-0.167273,-0.012266,-0.087011,-0.125535,-0.029359,-0.083333,-0.006126,-0.006125,-0.066302,-0.008057,-0.008057,-0.0504,-0.045654,NA,-0.028586,-0.021215,-0.233609,-0.088696,-0.013288,-0.012707,-0.121715,0.000391,-0.106461,0.002926,0.1328,-0.1166,-0.175578,0.005272,-0.146299,-0.197211,-0.122017,-0.029308,-0.033932,NA,0.002691,-0.131187,-0.179374,-0.020733,-0.030267,-0.098821,-0.101376,-0.007743,-0.071453,-0.08891,-0.091709,-0.046454,-0.014531,0.00503
"42",-0.013669,0.000866,0.007591,0.004827,0.060698,-0.01656,-0.038983,-0.026757,0.035874,-0.131574,-0.028755,-0.086023,0.0138,-0.020004,-0.011403,-0.038318,-0.013201,-0.088971,-0.0056,-0.013285,-0.007456,-0.024738,-0.004974,0.026356,0.024507,0.008348,-0.003663,-0.001065,-0.005636,-0.002893,0.038095,0.009941,0.005499,-0.010806,-0.00493,0.001566,-0.000546,-0.012855,-0.042882,-0.043591,-0.023752,-0.007907,-0.061897,-0.0103,-0.00767,-0.094585,-0.039369,-0.0223,-0.099202,-0.004307,-0.022792,-0.002711,-0.040716,0.042058,-0.0042,-0.025352,-0.014855,-0.048434,-0.003032,-0.023566,-0.039401,-0.031646,0.001799,-0.037084,0.048785,-0.01442,-0.011109,0.002345,-0.02093,-0.207819,-0.032448,-0.025644,-0.015261,-0.080745,-0.170018,-0.01484,-0.001192,-0.028134,-0.0456,-0.015568,0.010278,-0.099226,-0.00714,0.006349,0.006774,0.005908,0.020221,0.010404,0.074482,-0.018524,-0.02146,0.002502,0.001952,-0.02021,0.017543,0.004176,-0.052371,-0.037682,-0.0363,-0.014793,-0.006485,0.003591,0.000713,-0.010169,-0.095339,-0.034502,0.017167,0.017219,-0.00755,0.009016,-0.082297,-0.020494,-0.0228,0.023048,-0.016275,-0.1998,-0.1987,0.013287,0.011021,0.010482,-0.009499,-0.001397,-0.01202,0.0216,0.010607,0.003522,0.064098,-0.059672,-0.087546,0.026882,-0.075959,-0.026574,0.028896,-0.047114,0.013528,-0.014687,-0.01469,-0.085345,-0.002577,-0.002577,-0.0378,0.046438,NA,-0.032776,-0.035255,-0.019582,-0.036085,-0.015371,-0.014794,-0.08258,0.011758,-0.117161,-0.007217,-0.049056,-0.0251,0.015347,0.003538,0.010783,-0.021395,-0.016724,0.003408,0.018389,-0.100033,-0.002735,-0.038655,-0.035275,-0.026084,0.011125,-0.009591,-0.018933,0.040302,-0.03058,-0.016588,0.08056,0.002625,-0.001842,-0.005752
"43",0.144091,0.012484,0.048328,0.024924,0.072439,0.062224,0.065499,0.035613,0.081865,0.164968,0.010965,0.098766,-0.0113,0.093278,0.180516,0.145826,0.084879,0.080654,-0.0048,0.084994,0.048409,0.002237,0.018825,0.163377,0.056107,0.019543,-0.022473,0.012143,0.052377,0.026158,0.086715,0.082744,-0.015156,0.500774,0.075283,0.073495,-0.00055,0.040013,0.151613,0.186018,-0.011556,0.077442,0.076,0.0526,0.0321,0.04718,0.166974,0.0076,0.189745,0.016703,-0.072725,0.009169,0.042855,0.010007,0.0099,0.012249,0.097759,0.206913,0.034482,0.094733,0.086209,0.066796,-0.010446,0.068907,0.002629,0.084997,0.138957,0.002339,0.001783,0.034084,0.035806,0.073824,0.111807,0.121622,0.153213,0.076477,0.003696,0.097808,0.0473,0.04036,0.04317,0.114748,-0.048568,0.021293,0.02397,0.007234,0.185742,0.005354,0.049457,-0.004101,0.141745,0.002627,0.003997,0.096898,0.082335,0.022437,0.01676,-0.017115,-0.0185,0.013364,0.007153,0.069767,0.066239,0.083694,0.119008,0.030779,0.089195,0.08953,0.046028,-0.005941,0.043405,0.035544,0.0211,0.075909,0.03293,0.1496,0.1474,-0.018749,0.014269,0.019503,0.007298,0.003989,0.032615,-0.0275,0.023961,0.037296,0.000362,-0.020462,0.158328,0.05451,0.035852,0.002637,0.07918,0.052157,0.003737,0.026546,0.026548,0.060283,0.015426,0.015426,-0.0083,0.078873,-0.166862,0.06512,0.047303,0.154667,0.048743,0.018439,0.019712,0.00969,0.031749,0.051663,-0.021674,-0.145698,0.0674,0.0429,0.005765,0.063844,0.12166,0.076338,0.019518,0.094096,0.152561,0.027173,0.143261,0.136496,0.056502,-0.001528,-0.008564,0.115916,-0.039482,0.114144,0.101691,0.075718,0.073519,0.041083,0.009365
"44",0.09201,-0.001347,0.032121,0.014165,-0.008345,-0.00234,-0.006028,-0.035564,0.018602,0.028907,0.018651,0.013429,8e-04,0.005983,-0.003448,-0.002805,-0.016823,-0.025009,0.0051,-0.016939,0.036167,-0.023906,0.000507,0.013368,-0.000414,-0.009384,-0.013197,0.003892,0.01199,-0.026233,0.015518,0.028284,0.001338,-0.017105,0.025069,0.000728,-0.000553,0,-0.009337,-0.007603,-0.003008,0.017136,0.032797,0.0414,0.01501,0.031746,-0.03122,-0.0141,0.030455,0.008378,-0.08973,0.002422,0.017676,0.090158,0.013001,0.02049,0.009421,-0.00765,-0.018067,0.010779,-0.005273,-0.0165,-0.016378,-0.011364,0.021044,-0.005928,0.036771,0.002063,0.001948,-0.000653,-0.00064,-0.028758,0.007533,0.012048,0.025681,-0.009688,-0.006212,0.006144,-0.007001,0.024784,-0.027461,0.038259,-0.024541,0.023166,0.027105,0.006984,0.455123,0.003687,0.011099,-0.003331,0.044071,0.002751,-0.004081,0.008782,-0.006875,-0.022418,-0.052767,-0.019054,-0.0203,0.015998,0.004369,-0.010033,0.01002,-0.005975,0.027261,-0.003837,0.008796,0.006693,-0.007809,0.011809,0.001232,0.041832,0.0083,0.02161,-0.013646,0.059297,0.05829,-0.002852,0.013195,0.009332,-0.017702,-0.004902,-0.000602,0.0839,0.043651,-0.005108,0.029514,-0.107833,0.02535,0.030901,0.004445,-0.028709,-0.006582,-0.003154,-0.035106,0.013658,0.013656,-0.012382,0.008791,0.008791,-0.0227,0.034815,-0.035352,-0.019478,0.013892,0.00675,0.002533,0.006064,0.007134,0.005598,-0.00613,-0.015658,0.029742,0.013535,-0.0086,0.00884,-0.006639,-0.005372,-0.005625,-0.006574,-0.006428,0.006967,-0.05925,0.01259,-0.01971,-0.022416,-0.028918,-0.027242,-0.020615,-0.002511,0.016133,-0.005163,-0.008101,0.058001,-0.036434,0.005043,0.013333
"45",-0.007826,0.017482,-0.01953,0.004649,-0.003564,-0.033302,0.075579,0.048606,-0.004378,0.010635,0.033981,0.020265,-0.0148,0.001628,-0.00181,-0.006805,-0.006838,0.037392,0.0097,-0.006681,0.009575,-0.032412,0.003506,-0.028312,-0.0195,0.04562,-0.020377,-0.016786,-0.003578,0.01504,-0.042117,-0.009786,0.047775,-0.00253,-0.042831,-0.020378,-0.000513,-0.012723,-0.033459,-0.05583,-0.004112,-0.074442,0.0108,-0.0027,0.0067,-0.001378,-0.050036,0.0168,0.027042,-0.018889,-0.147321,0.00404,-0.025169,0.026962,-0.007898,-0.004724,-0.01468,-0.051987,-0.000229,-0.080442,0.002959,-0.0174,0.002766,-0.046959,-0.000717,-0.019401,0.041539,0.0117,-0.013477,-0.023427,NA,0.048603,0.025049,0.005952,0.01625,-0.030978,0.02123,-0.024936,-0.0022,0.002451,-0.009368,0.026647,-0.036038,-0.006038,-0.002399,0.004331,0.026386,-0.000816,-0.029723,0.004465,-0.069051,0.002809,0.003847,-0.032562,-0.023729,0.006483,-0.026226,-0.005297,-0.0034,0.013398,0.007849,-0.022297,-0.017196,-0.031717,-0.002559,-0.044591,0.02644,0.026488,-0.018405,-0.008175,0.008045,-0.002995,-0.006699,-0.02557,-0.013609,-0.009822,-0.010448,-0.008166,-0.005606,-0.007481,0.053404,0.005912,0.019846,-0.0345,0.0019,0.009251,0.0365,0.011074,0.029958,-0.037848,-0.006967,0.081121,-0.139803,0.013626,-0.003308,0.002594,0.002594,0.018264,0.000306,0.000306,0.1011,0.019739,-0.024401,0.022139,-0.026257,-0.005633,-0.040858,0.015673,0.015032,-0.049259,-0.023546,0.025489,-0.003579,0.002671,-0.0027,-0.039496,0.003985,-0.013065,-0.028305,-0.019277,0.004439,-0.011002,0.007035,-0.000253,-0.019232,0.006587,0.017133,-0.004091,-0.000409,-0.03207,8.4e-05,0.003187,0.01177,-0.047197,NA,-0.00492,NA
"46",0.002604,0.023963,-0.006842,0.012445,0.003362,0.003219,-0.056919,-0.055436,0.047593,0.039131,0.002173,0.032906,-0.0159,0.008559,0.018716,0.031249,-0.000256,-0.086332,0.014002,-0.000331,0.010295,-0.01018,-0.014398,0.006044,0.018757,0.043244,-0.002591,0.004083,-0.010231,-0.030432,0.013403,0.018315,-0.036987,-0.014416,0.004926,-0.022288,-0.000536,0.006035,0.014627,-0.001334,-0.010427,-0.052603,0.001398,0.0114,0.01066,0.024797,-0.023139,0.0235,0.026267,-0.028052,0.059092,0.003345,-0.047551,0.113864,0.010599,-0.004699,-0.008107,0.026689,0.011706,0.054887,-0.033168,0.018202,0.012021,0.004056,0.022388,0.005072,0.017661,0.00036,-0.038535,-0.13378,-0.164098,0.031677,-0.042637,0.017751,0.043097,-0.015143,-0.016036,0.036013,-0.0689,-0.027663,-0.012653,0.035871,-0.056363,0.022779,0.024048,0.007045,0.043935,0.013072,0.009211,-0.026784,-0.010523,0.002736,-0.034744,-0.027115,0.076257,0.030475,0.008003,-0.022984,-0.007,-0.006677,-0.003572,0.029717,0.01144,0.008156,0.020949,0.060514,0.045324,0.045288,-0.015434,0.003907,-0.043846,-0.028201,-0.005902,0.024272,-0.020201,0.012364,0.011619,0.017647,-0.049003,-0.046386,-0.001902,0.00433,-0.005329,0.039,0.000478,0.00038,0.035503,-0.065092,0.024519,-0.003414,0.015621,0.008255,-0.007137,-0.087646,-0.019912,0.004922,0.004921,-0.111708,0.01024,0.01024,-0.0215,0.017927,0.033225,-0.036384,-0.044178,0.007013,0.000242,-0.010418,-0.01007,0.038914,-0.025953,-0.115707,-0.004925,-0.067661,6e-04,-0.020496,0.004424,0.02533,0.019121,0.012992,0.012177,0.017776,0.054558,-0.007745,0.03544,0.010588,-0.026791,-0.02812,-0.027846,-0.011116,-0.024827,-0.007479,-0.015559,-0.023409,0.018252,-0.000507,-0.026276
